"period","censusdate","era","oera","plot_type","oplottype","total_e","dipo_e","smgran_e","tinygran_e","pb_e","pp_e","nplots","total_e_ma","dipo_e_ma","smgran_e_ma","pb_e_ma","pp_e_ma","tinygran_e_ma"
269,2000-09-30,"b_pre_reorg","b_pre_reorg","EE","EE",259.680457850318,0,259.680457850318,24.7013601976671,234.97909765265,24.7013601976671,5,354.232433482963,0,354.232433482963,265.999562870259,88.232870612704,88.232870612704
270,2000-11-25,"b_pre_reorg","b_pre_reorg","CC","CC",423.883930319632,378.595627619826,45.2883026998061,9.73889737227778,35.5494053275283,9.73889737227778,4,575.016185751041,348.308426479344,226.707759271697,116.767445193432,109.940314078265,109.940314078265
270,2000-11-25,"b_pre_reorg","b_pre_reorg","EE","EE",239.913764473543,0,239.913764473543,35.5013335625511,204.412430910992,6.87363989346338,5,347.867610714079,0,347.867610714079,263.025005071846,80.0713233640517,84.842605642233
271,2000-12-22,"b_pre_reorg","b_pre_reorg","CC","CC",346.507694120508,327.368891709333,19.1388024111745,0,19.1388024111745,0,4,548.28770985299,342.835643674906,205.452066178084,111.574519145788,93.8775470322963,93.8775470322963
271,2000-12-22,"b_pre_reorg","b_pre_reorg","EE","EE",168.698989557205,0,168.698989557205,0,168.698989557205,0,5,326.92931092828,0,326.92931092828,252.430783093496,69.7272455566027,74.498527834784
274,2001-03-24,"b_pre_reorg","b_pre_reorg","CC","CC",546.045320559008,405.147803452598,140.897517106411,69.7432873497948,71.1542297566159,62.9766988654293,4,528.469358032632,353.523439001465,174.945919031167,101.949229533271,71.8689247505017,72.9966894978959
274,2001-03-24,"b_pre_reorg","b_pre_reorg","EE","EE",172.175199312666,0,172.175199312666,29.3111490189117,142.864050293754,29.3111490189117,5,278.007638488684,0,278.007638488684,219.93246839689,53.303887813613,58.0751700917942
275,2001-04-21,"b_pre_reorg","b_pre_reorg","CC","CC",505.883808457244,455.189402926236,50.6944055310073,50.6944055310073,0,25.8841912026362,4,502.454841482982,381.518870767595,120.935970715387,80.0225993799036,35.6505708666941,40.9133713354835
275,2001-04-21,"b_pre_reorg","b_pre_reorg","EE","EE",263.49172987681,0,263.49172987681,50.1325454130571,213.359184463753,44.219323956017,5,244.758579700872,0,244.758579700872,202.347584496876,36.6541760163087,42.4109952039966
276,2001-05-26,"b_pre_reorg","b_pre_reorg","CC","CC",740.55823371642,636.015344200286,104.542889516134,64.5663193668395,39.9765701492941,57.799730882474,4,514.664611772934,433.603259887868,81.0613518850659,48.604200281746,26.0665863871362,32.4571516033199
276,2001-05-26,"b_pre_reorg","b_pre_reorg","EE","EE",186.38757556648,0,186.38757556648,26.9333019085819,159.454273657899,21.5200311210895,5,215.057952772837,0,215.057952772837,187.294671089375,21.1042506978581,27.7632816834615
279,2001-08-25,"b_pre_reorg","b_pre_reorg","CC","CC",850.017183331473,482.756101448576,367.261081882897,148.410854955595,218.850226927302,117.833249656664,4,568.816028417381,447.512195226143,121.303833191238,64.1115390953191,45.7054613299135,57.1922940959191
279,2001-08-25,"b_pre_reorg","b_pre_reorg","EE","EE",669.588619959945,0,669.588619959945,166.552986033668,503.035633926277,155.277450507502,5,283.375979791108,0,283.375979791108,231.970760468313,42.8669324161639,51.4052193227949
280,2001-09-22,"b_pre_reorg","b_pre_reorg","CC","CC",775.837271830369,490.890127623975,284.947144206394,99.3391352308299,185.608008975564,91.3398298799972,4,627.47491866917,466.227945226834,161.246973442336,89.1213063699918,59.3056167478668,72.1256670723445
280,2001-09-22,"b_pre_reorg","b_pre_reorg","EE","EE",733.486057795145,22.3536869322944,711.13237086285,118.479506190404,592.652864672447,108.952006285865,5,365.638028678042,3.72561448871574,361.912414189326,296.677499428556,59.8799934815642,65.2349147607703
281,2001-10-13,"b_pre_reorg","b_pre_reorg","CC","CC",823.014221031807,539.73216756153,283.282053470277,83.377860720368,199.904192749909,50.2096508643124,4,706.892673154387,501.621824535534,205.270848618853,119.248871426447,67.6738918919188,86.0219771924058
281,2001-10-13,"b_pre_reorg","b_pre_reorg","EE","EE",544.983631602081,22.983400193264,522.000231408817,99.9472904699391,422.052940938878,62.7771142925308,5,428.352135685521,7.55618118759307,420.795954497928,338.903157992168,70.3428458636527,81.8927965057602
282,2001-11-17,"b_pre_reorg","b_pre_reorg","CC","CC",820.297000437969,624.792480190484,195.504520247486,11.9093748806731,183.595145366813,11.9093748806731,4,752.601286467547,538.229270658515,214.372015809032,137.989024028147,59.1626712277928,76.3829917808855
282,2001-11-17,"b_pre_reorg","b_pre_reorg","EE","EE",603.876923536659,62.5295815162683,541.347342020391,68.9357002637639,472.411641756627,19.0301937403402,5,500.302423056187,17.9777781069711,482.324644949215,393.827756569313,68.6293533172241,88.4968883799022
285,2002-02-09,"b_pre_reorg","b_pre_reorg","CC","CC",634.566364415829,509.842014287453,124.724350128375,11.9093748806731,112.814975247702,11.9093748806731,4,774.048379127311,547.338039218717,226.710339908594,156.791519902764,56.8335351741323,69.9188200058298
285,2002-02-09,"b_pre_reorg","b_pre_reorg","EE","EE",700.761268630972,194.146443689679,506.614824941293,63.0874954120155,443.527329529278,0,5,573.180679515214,50.3355187219177,522.845160793296,432.189114080234,61.2594659912212,90.6560467130619
286,2002-03-13,"b_pre_reorg","b_pre_reorg","CC","CC",898.893952767638,747.071377620534,151.822575147105,50.8190283256463,101.003546821458,37.2858513569153,4,800.437665635848,565.847378122092,234.590287513756,166.962682681458,53.4145552532058,67.6276048322976
286,2002-03-13,"b_pre_reorg","b_pre_reorg","EE","EE",522.859465331262,88.7656250415598,434.093840289702,49.630906369237,384.462933920465,28.5576936448787,5,629.259327809344,65.1297895621776,564.129538247166,469.690557457329,62.4324097451861,94.4389807898378
287,2002-04-16,"b_pre_reorg","b_pre_reorg","CC","CC",846.404127191474,638.998645257066,207.405481934408,101.348028523195,106.057453411213,88.4596870058173,4,799.835489612514,591.887802090174,207.947687522341,148.163887095443,48.5189614780647,59.7838004268976
287,2002-04-16,"b_pre_reorg","b_pre_reorg","EE","EE",604.719322976183,106.584390605821,498.134932370363,116.687470943872,381.447461426491,116.687470943872,5,618.44777831205,82.8938546631477,535.553923648903,449.425862040697,56.0007464845812,86.1280616082052
288,2002-05-15,"b_pre_reorg","b_pre_reorg","CC","CC",863.986769368232,658.191940063709,205.794829304523,115.040928874179,90.7539004303437,77.6200904249472,4,814.527072535491,619.771437496796,194.755635038696,132.354869004573,46.2323382355564,62.4007660341225
288,2002-05-15,"b_pre_reorg","b_pre_reorg","EE","EE",787.876638369107,160.438895492241,627.437742876867,153.807074146341,473.630668730526,141.494408408635,5,627.512875074377,105.908056089805,521.604818984572,429.588829383711,61.4244801717094,92.0159896008614
289,2002-06-15,"b_pre_reorg","b_pre_reorg","CC","CC",832.95677708386,497.152683382467,335.804093701393,151.356809325354,184.447284376038,136.906761459959,4,816.184165210834,612.674856800285,203.509308410548,129.778717608928,60.6818566681641,73.7305908016202
289,2002-06-15,"b_pre_reorg","b_pre_reorg","EE","EE",737.740419665668,81.1541286071154,656.586291058553,162.592776867913,493.993514190639,139.875847756386,5,659.639006418309,115.603177492114,544.035828926195,441.578924925671,74.274269082352,102.456904000524
290,2002-07-13,"b_pre_reorg","b_pre_reorg","CC","CC",818.246548399816,405.129090926241,413.117457473575,225.29440806348,187.823049410095,205.719480642398,4,815.842423204475,576.064291922912,239.778131281563,130.483368282808,92.983540961785,109.294762998755
290,2002-07-13,"b_pre_reorg","b_pre_reorg","EE","EE",776.896236386428,41.4442414975823,735.451994888846,200.935635831521,534.516359057325,183.157809820522,5,688.475558559937,112.088954155666,576.386604404271,451.929711142454,101.628871762382,124.456893261817
291,2002-09-08,"b_pre_reorg","b_pre_reorg","CC","CC",375.950246070315,274.356700653983,101.593545416333,46.8939262607862,54.6996191555467,46.8939262607862,4,772.739736813556,536.816739650666,235.922997162889,120.797475600782,98.8142995251371,115.125521562107
291,2002-09-08,"b_pre_reorg","b_pre_reorg","EE","EE",230.148471824949,19.2847020892647,210.863769735684,37.4670599896805,173.396709746004,37.4670599896805,5,610.0400924256,82.9453305555972,527.094761870002,406.907941178575,107.873381760662,120.186820691428
292,2002-10-05,"b_pre_reorg","b_pre_reorg","CC","CC",680.784830004309,390.270980650245,290.513849354064,135.18181171598,155.332037638084,127.182506365148,4,736.388216353001,477.350006822285,259.038209530716,129.85222407022,113.797075359843,129.185985460496
292,2002-10-05,"b_pre_reorg","b_pre_reorg","EE","EE",803.285098391545,56.5978382948381,746.687260096707,92.3180236133246,654.369236483382,65.7428509576956,5,656.777697935647,77.5840327644769,579.19366517117,451.892324939061,114.070907979465,127.301340232109
293,2002-11-09,"b_pre_reorg","b_pre_reorg","CC","CC",794.778194872334,482.21243802281,312.565756849525,96.0348583053169,216.530898544208,89.9131052723047,4,727.783894299811,451.218972283242,276.564922016569,148.264464925719,114.03931173759,128.30045709085
293,2002-11-09,"b_pre_reorg","b_pre_reorg","EE","EE",754.837395492388,18.7749690544409,736.062426437947,48.6941597734232,687.368266664524,36.3545708121271,5,681.797376688348,62.9491291725803,618.848247515767,502.879125812067,100.682091290841,115.969121703701
294,2002-12-07,"b_pre_reorg","b_pre_reorg","CC","CC",727.040085821283,482.71201694511,244.328068876173,61.7648118120952,182.563257064078,56.3114324173532,4,704.959447041986,421.972318430142,282.987128611844,163.566024364675,110.487868736325,119.421104247169
294,2002-12-07,"b_pre_reorg","b_pre_reorg","EE","EE",719.992916164667,20.1006747282438,699.892241436423,27.2274834192776,672.664758017146,16.4649439088215,5,670.483422987608,39.5594257119142,630.923997275693,536.051474026503,79.8438472075389,94.8725232491901
295,2002-12-29,"b_pre_reorg","b_pre_reorg","CC","CC",663.937186181068,447.865684051375,216.071502129693,23.811016814566,192.260485315127,23.811016814566,4,676.789515224854,413.757818541627,263.031696683227,164.86822452119,91.6385779620927,98.1634721620375
295,2002-12-29,"b_pre_reorg","b_pre_reorg","EE","EE",513.52376167022,0,513.52376167022,46.093676313323,467.430085356898,17.7778260109993,5,633.113979988366,26.0337376107283,607.080242377638,531.624235887546,59.494176916641,75.4560064900917
296,2003-02-01,"b_pre_reorg","b_pre_reorg","CC","CC",1186.48443153343,817.126878818654,369.357552714781,95.3149143343702,274.042638380411,62.5754958031811,4,738.162495747124,482.424116523696,255.738379223428,179.238156016242,67.7812471555565,76.5002232071858
296,2003-02-01,"b_pre_reorg","b_pre_reorg","EE","EE",805.611415458293,41.7583692477049,763.853046210588,34.545938561687,729.307107648901,0,5,637.89984316701,26.0860922357487,611.813750931262,564.089360652809,28.9678752798873,47.7243902784527
297,2003-03-06,"b_pre_reorg","b_pre_reorg","CC","CC",1293.35052183092,845.241026201952,448.109495628968,128.888860688073,319.220634940895,101.902509331272,4,891.062541707225,577.571504115024,313.491037592201,223.324991980467,76.9493443339708,90.1660456117336
297,2003-03-06,"b_pre_reorg","b_pre_reorg","EE","EE",822.926962282235,68.9445004490099,753.982461833225,113.047203977687,640.935257855539,19.4723133561913,5,736.696258243225,34.3627252957063,702.333532947519,642.012452004398,25.9687508409725,60.3210809431204
298,2003-03-29,"b_pre_reorg","b_pre_reorg","CC","CC",1020.84336800959,659.247724666623,361.59564334297,208.856671189442,152.738972153528,179.062173976941,4,947.738964708105,622.400961451087,325.338003257018,222.892814399708,85.595955602603,102.445188857311
298,2003-03-29,"b_pre_reorg","b_pre_reorg","EE","EE",748.893574280656,114.388803671456,634.5047706092,114.784393151354,519.720377457846,62.7932278315466,5,727.631004224743,43.9945528584759,683.636451366267,619.570975500142,25.4771469866143,64.0654758661252
299,2003-05-03,"b_pre_reorg","b_pre_reorg","CC","CC",960.924593563842,557.430017409887,403.494576153955,180.904657516141,222.589918637814,167.451483128071,4,975.43003115669,634.937224682267,340.492806474424,223.902651081976,98.5190185785641,116.590155392448
299,2003-05-03,"b_pre_reorg","b_pre_reorg","EE","EE",892.101777180279,78.6726642464519,813.429112933827,179.659863445114,633.769249488714,81.9626118504139,5,750.508401172725,53.9775020571444,696.530899115581,610.637805970841,33.0784871596621,85.8930931447403
300,2003-05-28,"b_pre_reorg","b_pre_reorg","CC","CC",1010.3787159773,616.757431088376,393.62128488892,194.564053005144,199.057231883777,163.668121760998,4,1022.65313618269,657.278127039478,365.375009143215,226.651646885259,116.411800135838,138.723362257956
300,2003-05-28,"b_pre_reorg","b_pre_reorg","EE","EE",783.809097917653,33.6968267064366,750.112271211216,73.9695205658383,676.142750645378,54.1313474473976,5,761.14443146489,56.2435273868432,704.900904078046,611.217471408879,39.3562210827581,93.6834326691671
301,2003-06-28,"b_pre_reorg","b_pre_reorg","CC","CC",1041.67410501062,551.132289759515,490.541815251107,251.184788192823,239.357027058284,231.472740046781,4,1085.60928932095,674.489227990834,411.120061330117,234.501070509118,151.022087341207,176.618990820999
301,2003-06-28,"b_pre_reorg","b_pre_reorg","EE","EE",852.074537567273,54.164035962194,797.910501605079,215.665174761654,582.245326843425,202.94194796968,5,817.569560781065,65.2708667138755,752.298694067189,630.353344989967,70.2169080758716,121.945349077222
302,2003-07-28,"b_pre_reorg","b_pre_reorg","CC","CC",827.072386785907,412.55633559073,414.516051195177,241.320302837673,173.195748357503,216.944843355193,4,1025.70728186303,607.060804119514,418.646477743516,217.6932555053,176.750311933209,200.953222238216
302,2003-07-28,"b_pre_reorg","b_pre_reorg","EE","EE",807.255269858795,15.3110419289396,791.944227929855,190.629545173878,601.314682755977,178.81683010572,5,817.843536514482,60.8629788274147,756.980557687067,609.02127417448,100.019713093492,147.959283512587
303,2003-08-23,"b_pre_reorg","b_pre_reorg","CC","CC",885.005651914154,488.337634233607,396.668017680547,190.443879622303,206.224138058244,183.677291137937,4,957.649803543569,547.576905458123,410.072898085446,198.860506024858,190.37944223432,211.212392060588
303,2003-08-23,"b_pre_reorg","b_pre_reorg","EE","EE",805.056117593281,60.0031261929441,745.052991400337,119.169791292281,625.883200108055,110.933375003435,5,814.865062399656,59.372749784737,755.492312614919,606.512597883233,115.263223368032,148.979714731687
304,2003-09-27,"b_pre_reorg","b_pre_reorg","CC","CC",671.377819770057,472.479270996032,198.898548774025,42.794083412157,156.104465361868,22.2222825137491,4,899.405545503646,516.448829846358,382.956715657288,199.421421559582,164.239460323788,183.535294097707
304,2003-09-27,"b_pre_reorg","b_pre_reorg","EE","EE",554.754519349496,17.4172649973042,537.337254352192,54.789390080853,482.547864271339,31.6011139700047,5,782.508553244463,43.2108266723784,739.297726572084,600.317179018815,110.064537724442,138.98054755327
305,2003-10-25,"b_pre_reorg","b_pre_reorg","CC","CC",579.621431540181,405.4461082836,174.175323256581,57.1955791583058,116.979744098275,10.2955203610571,4,835.855018499703,491.11817832531,344.736840174393,181.819725802992,138.046799862619,162.917114371401
305,2003-10-25,"b_pre_reorg","b_pre_reorg","EE","EE",443.77125153085,32.3680340335913,411.403217497258,17.3476520219985,394.05556547526,0,5,707.786798969558,35.4933883035683,672.29341066599,560.364898349906,96.4041024160396,111.928512316084
306,2003-11-22,"b_pre_reorg","b_pre_reorg","CC","CC",477.976730576228,362.591366940446,115.385363635781,25.3625492687433,90.0228143670382,0,4,747.121354266191,448.757167633988,298.364186632203,163.647322883535,110.76877956912,134.716863748667
306,2003-11-22,"b_pre_reorg","b_pre_reorg","EE","EE",420.825894657397,35.8343642717927,384.991530385605,0,384.991530385605,0,5,647.289598426182,35.849644564461,611.439953861721,511.839694973277,87.3822111748067,99.6002588884441
307,2003-12-20,"b_pre_reorg","b_pre_reorg","CC","CC",498.122357199913,419.406746910955,78.7156102889579,0,78.7156102889579,0,4,656.52939629774,426.802910492562,229.726485805178,136.873753421981,72.1899895613227,92.852732383197
307,2003-12-20,"b_pre_reorg","b_pre_reorg","EE","EE",395.743836788749,36.5348772840934,359.208959504656,11.9519327015914,347.257026803064,0,5,571.234481629761,32.9114514514442,538.323030178317,472.674978299883,53.55855317986,65.6480518784337
308,2004-01-24,"b_pre_reorg","b_pre_reorg","CC","CC",435.838939959873,417.604466961913,18.2344729979593,0,18.2344729979593,0,4,591.323821826734,427.644265721092,163.679556105642,111.04687419539,36.0325156687906,52.6326819102514
308,2004-01-24,"b_pre_reorg","b_pre_reorg","EE","EE",351.8436602609,0,351.8436602609,11.9519327015914,339.891727559309,0,5,495.332546696779,30.3596111299543,464.972935566825,429.104485767105,23.75574816224,35.8684497997192
309,2004-02-21,"b_pre_reorg","b_pre_reorg","CC","CC",585.474189702038,554.508551396894,30.9656383051446,11.38,19.5856383051446,11.38,4,541.401911458048,438.672751914974,102.729159543075,79.9404575698738,7.31630047913436,22.788701973201
309,2004-02-21,"b_pre_reorg","b_pre_reorg","EE","EE",281.501117294811,19.4415895204093,262.059527774402,0,262.059527774402,0,5,408.073379980367,23.5993550178651,384.474024962502,368.46720704483,5.26685232833411,16.0068179176724
310,2004-03-17,"b_pre_reorg","b_pre_reorg","CC","CC",333.385332849199,256.767629582031,76.6177032671683,24.3403916952391,52.2773115719291,24.3403916952391,4,485.069830304572,402.720811679307,82.3490186252654,62.6359319382174,7.66931867604936,19.713086687048
310,2004-03-17,"b_pre_reorg","b_pre_reorg","EE","EE",309.690261298803,41.1767296721843,268.513531626619,10.356367729341,258.157163897278,10.356367729341,5,367.229336971918,27.5592657970118,339.670071174907,331.068756982486,1.7260612882235,8.6013141924204
312,2004-05-17,"b_pre_reorg","b_pre_reorg","CC","CC",769.540739930558,608.031687686052,161.509052244506,137.207065343995,24.3019869005117,124.776048529429,4,516.723048369635,436.485074913049,80.2379734565863,47.1896390719235,26.7494067041113,33.0483343846628
312,2004-05-17,"b_pre_reorg","b_pre_reorg","EE","EE",294.287329531856,77.3957195169874,216.891610014868,48.8764890749572,168.015120939911,9.52749990453848,5,342.315349972086,35.0638800442445,307.251469927842,293.395349559928,3.31397793897991,13.8561203679135
315,2004-08-19,"b_pre_reorg","b_pre_reorg","CC","CC",520.789983534288,320.208487802273,200.581495732015,181.893034436656,18.6884612953589,181.893034436656,4,523.858590529312,429.421261723353,94.4373288059585,35.3005802266436,57.0649124435539,59.1367485793149
315,2004-08-19,"b_pre_reorg","b_pre_reorg","EE","EE",361.255505242135,39.0567496921355,322.19875555,122.92412017572,199.27463537428,93.5304724747214,5,332.386951736209,35.6009442809683,296.786007455241,262.442533724707,18.9023900181001,34.3434737305334
316,2004-09-11,"b_pre_reorg","b_pre_reorg","CC","CC",447.304692185138,217.39431552433,229.910376660808,209.441061709374,20.4693149514346,209.441061709374,4,515.388979693516,395.752523158915,119.6364565346,25.5928643370564,91.9717560617828,94.0435921975438
316,2004-09-11,"b_pre_reorg","b_pre_reorg","EE","EE",296.29762352225,21.0760549439405,275.221568578309,101.603780948277,173.617787630032,92.4997809482772,5,315.812582858459,33.0244738909428,282.788108967516,233.502660529202,34.3190201761463,49.2854484383144
317,2004-10-16,"b_pre_reorg","b_pre_reorg","CC","CC",562.216336436414,324.126104325004,238.09023211141,139.159791265087,98.9304408463237,139.159791265087,4,536.451879106273,380.172796052764,156.279083053509,39.0421923117838,115.165054605964,117.236890741725
317,2004-10-16,"b_pre_reorg","b_pre_reorg","EE","EE",323.180225960555,43.7236237657953,279.45660219476,138.94479445516,140.511807739599,138.94479445516,5,311.035343808402,40.3117445185754,270.723599289826,200.272673892584,57.4764859186731,70.4509253972426
319,2004-12-11,"b_pre_reorg","b_pre_reorg","CC","CC",535.081165758357,416.450214416385,118.630951341973,37.6467687153691,80.9841826266036,37.6467687153691,4,528.053041782326,357.163073222679,170.889968559647,49.2752830320269,119.542849391859,121.61468552762
319,2004-12-11,"b_pre_reorg","b_pre_reorg","EE","EE",230.26813471955,0,230.26813471955,21.8076447262547,208.460489993295,16.9102422998449,5,302.496513379191,37.0714795985072,265.425033780684,191.339500929066,60.2948596353139,74.0855328516184
320,2005-01-15,"b_pre_reorg","b_pre_reorg","CC","CC",490.823154568281,395.404477739211,95.4186768290702,25.2923303791448,70.1263464499254,25.2923303791448,4,554.292678735506,380.269214582209,174.023464153297,52.2501221783596,119.701505839176,121.773341974937
320,2005-01-15,"b_pre_reorg","b_pre_reorg","EE","EE",171.150546318469,0,171.150546318469,27.6211041104749,143.529442207995,0,5,279.406560882469,30.2086913198098,249.197869562659,172.234880647519,58.5687983470904,76.9629889151407
322,2005-04-09,"b_pre_reorg","b_pre_reorg","CC","CC",552.768623569282,312.961538316447,239.807085252835,177.537087764629,62.2699974882061,177.537087764629,4,518.163992675293,331.090856353941,187.073136321352,58.5781239429754,128.495012378377,128.495012378377
322,2005-04-09,"b_pre_reorg","b_pre_reorg","EE","EE",282.070546512362,19.7720476028708,262.298498909491,113.583105295257,148.715393614234,102.023067002941,5,277.37043037922,20.6047460007903,256.76568437843,169.018259426572,73.9847261968241,87.7474249518574
324,2005-06-04,"b_pre_reorg","b_pre_reorg","CC","CC",663.594414260449,456.286888466034,207.307525794416,169.588268258032,37.7192575363835,169.588268258032,4,541.964731129654,353.770589797901,188.194141331752,61.7499233164795,126.444218015273,126.444218015273
324,2005-06-04,"b_pre_reorg","b_pre_reorg","EE","EE",386.892510413578,0,386.892510413578,150.575639757961,236.316870655617,115.591557973332,5,281.643264574461,14.0952877187678,267.547976855693,175.191965306795,77.6615737799259,92.3560115488975
325,2005-07-09,"b_pre_reorg","b_pre_reorg","CC","CC",652.662332496704,297.883211466639,354.779121030065,273.807835600452,80.9712854296126,228.051817063339,4,576.191004514915,367.185405788286,209.005598726628,71.8335850628425,129.546010574267,137.172013663786
