"period","censusdate","era","oera","plot","plot_type","total_e","dipo_e","smgran_e","pb_e","pp_e","tinygran_e","oplottype","fplottype","fplot","total_e_ma","dipo_e_ma","smgran_e_ma","pb_e_ma","pp_e_ma","tinygran_e_ma"
420,2013-11-02,"c_post_reorg","c_post_reorg",15,"EE",73,0,73,0,21,73,"EE","EE","15",129.769752153333,50,79.7697521533333,0,69.7697521533333,79.7697521533333
420,2013-11-02,"c_post_reorg","c_post_reorg",17,"CC",303,238,65,34,31,31,"CC","CC","17",351.666666666667,263.333333333333,88.3333333333333,5.66666666666667,79.3333333333333,82.6666666666667
420,2013-11-02,"c_post_reorg","c_post_reorg",19,"EE",68,0,68,0,68,68,"EE","EE","19",94.3333333333333,0,94.3333333333333,7.5,83,86.8333333333333
420,2013-11-02,"c_post_reorg","c_post_reorg",20,"EE",180,0,180,101,79,79,"EE","EE","20",197.166666666667,0,197.166666666667,126.5,52.3333333333333,70.6666666666667
420,2013-11-02,"c_post_reorg","c_post_reorg",21,"EE",244,49,195,83,112,112,"EE","EE","21",180.333333333333,8.16666666666667,172.166666666667,86,78.1666666666667,86.1666666666667
421,2013-12-29,"c_post_reorg","c_post_reorg",3,"EE",55,0,55,30,0,25,"EE","EE","3",236.833333333333,24.6666666666667,212.166666666667,17,186.833333333333,195.166666666667
421,2013-12-29,"c_post_reorg","c_post_reorg",4,"CC",139,139,0,0,0,0,"CC","CC","4",321.833333333333,176.666666666667,145.166666666667,0,143.833333333333,145.166666666667
421,2013-12-29,"c_post_reorg","c_post_reorg",11,"CC",237,219,18,0,18,18,"CC","CC","11",301.5,197.666666666667,103.833333333333,0,103.833333333333,103.833333333333
421,2013-12-29,"c_post_reorg","c_post_reorg",14,"CC",336,336,0,0,0,0,"CC","CC","14",290.333333333333,240.333333333333,50,0,50,50
421,2013-12-29,"c_post_reorg","c_post_reorg",15,"EE",24,0,24,0,0,24,"EE","EE","15",105.43641882,28,77.43641882,0,63.43641882,77.43641882
421,2013-12-29,"c_post_reorg","c_post_reorg",17,"CC",236,192,44,44,0,0,"CC","CC","17",344,251.333333333333,92.6666666666667,13,76.3333333333333,79.6666666666667
421,2013-12-29,"c_post_reorg","c_post_reorg",19,"EE",48,0,48,0,35,48,"EE","EE","19",92.8333333333333,0,92.8333333333333,0,86.8333333333333,92.8333333333333
421,2013-12-29,"c_post_reorg","c_post_reorg",20,"EE",57,0,57,57,0,0,"EE","EE","20",178.166666666667,0,178.166666666667,117.833333333333,49.6666666666667,60.3333333333333
421,2013-12-29,"c_post_reorg","c_post_reorg",21,"EE",85,0,85,85,0,0,"EE","EE","21",171.5,8.16666666666667,163.333333333333,86.6666666666667,72,76.6666666666667
422,2014-02-01,"c_post_reorg","c_post_reorg",3,"EE",85,0,85,0,0,85,"EE","EE","3",192.833333333333,15.8333333333333,177,17,137.5,160
422,2014-02-01,"c_post_reorg","c_post_reorg",4,"CC",226,226,0,0,0,0,"CC","CC","4",298.333333333333,175.5,122.833333333333,0,121.5,122.833333333333
422,2014-02-01,"c_post_reorg","c_post_reorg",11,"CC",479,461,18,0,0,18,"CC","CC","11",339.666666666667,251.833333333333,87.8333333333333,0,84.8333333333333,87.8333333333333
422,2014-02-01,"c_post_reorg","c_post_reorg",14,"CC",643,643,0,0,0,0,"CC","CC","14",361.166666666667,314,47.1666666666667,0,47.1666666666667,47.1666666666667
422,2014-02-01,"c_post_reorg","c_post_reorg",15,"EE",45,0,45,0,0,45,"EE","EE","15",87.43641882,13.5,73.93641882,0,52.43641882,73.93641882
422,2014-02-01,"c_post_reorg","c_post_reorg",17,"CC",405,384,21,0,0,21,"CC","CC","17",321.5,238.5,83,13,66.5,70
422,2014-02-01,"c_post_reorg","c_post_reorg",19,"EE",26,0,26,0,18,26,"EE","EE","19",75,0,75,0,67.6666666666667,75
422,2014-02-01,"c_post_reorg","c_post_reorg",20,"EE",175,42,133,69,12,64,"EE","EE","20",180.5,7,173.5,110.5,47.8333333333333,63
422,2014-02-01,"c_post_reorg","c_post_reorg",21,"EE",103,0,103,79,0,24,"EE","EE","21",168,8.16666666666667,159.833333333333,85.8333333333333,66.6666666666667,74
423,2014-03-01,"c_post_reorg","c_post_reorg",3,"EE",162,93,69,0,0,69,"EE","EE","3",161.5,22.5,139,17,89.5,122
423,2014-03-01,"c_post_reorg","c_post_reorg",4,"CC",350,328,22,0,0,22,"CC","CC","4",283,195,88,0,83,88
423,2014-03-01,"c_post_reorg","c_post_reorg",11,"CC",364,296,68,0,20,68,"CC","CC","11",346.166666666667,267.5,78.6666666666667,0,67.6666666666667,78.6666666666667
423,2014-03-01,"c_post_reorg","c_post_reorg",14,"CC",480,459,21,0,21,21,"CC","CC","14",372,338.166666666667,33.8333333333333,0,33.8333333333333,33.8333333333333
423,2014-03-01,"c_post_reorg","c_post_reorg",15,"EE",39,0,39,0,15,39,"EE","EE","15",73.93641882,6.16666666666667,67.7697521533333,0,42.2697521533333,67.7697521533333
423,2014-03-01,"c_post_reorg","c_post_reorg",17,"CC",454,314,140,44,96,96,"CC","CC","17",343.333333333333,255.333333333333,88,20.3333333333333,64.1666666666667,67.6666666666667
423,2014-03-01,"c_post_reorg","c_post_reorg",19,"EE",94.045903223,0,94.045903223,0,61,94.045903223,"EE","EE","19",87.6743172038333,0,87.6743172038333,0,74.8333333333333,87.6743172038333
423,2014-03-01,"c_post_reorg","c_post_reorg",20,"EE",260.52721657,136.52721657,124,103,21,21,"EE","EE","20",174.921202761667,29.754536095,145.166666666667,93.3333333333333,38,51.8333333333333
423,2014-03-01,"c_post_reorg","c_post_reorg",21,"EE",129,0,129,85,19,44,"EE","EE","21",168.5,8.16666666666667,160.333333333333,86.5,64,73.8333333333333
424,2014-03-29,"c_post_reorg","c_post_reorg",3,"EE",248,0,248,0,190,248,"EE","EE","3",162,15.5,146.5,17,90,129.5
424,2014-03-29,"c_post_reorg","c_post_reorg",4,"CC",411,305,106,0,106,106,"CC","CC","4",295.666666666667,217.5,78.1666666666667,0,74.5,78.1666666666667
424,2014-03-29,"c_post_reorg","c_post_reorg",11,"CC",265,188,77,0,77,77,"CC","CC","11",323.333333333333,261.833333333333,61.5,0,50.5,61.5
424,2014-03-29,"c_post_reorg","c_post_reorg",14,"CC",588.61851292,518,70.61851292,0,70.61851292,70.61851292,"CC","CC","14",409.603085486667,374.166666666667,35.43641882,0,35.43641882,35.43641882
424,2014-03-29,"c_post_reorg","c_post_reorg",15,"EE",142,0,142,0,120,142,"EE","EE","15",70.3333333333333,0,70.3333333333333,0,42.5,70.3333333333333
424,2014-03-29,"c_post_reorg","c_post_reorg",17,"CC",510,375,135,44,58,91,"CC","CC","17",380,297.666666666667,82.3333333333333,27.6666666666667,45.6666666666667,54.6666666666667
424,2014-03-29,"c_post_reorg","c_post_reorg",19,"EE",109,0,109,0,109,109,"EE","EE","19",76.0076505371667,0,76.0076505371667,0,63.1666666666667,76.0076505371667
424,2014-03-29,"c_post_reorg","c_post_reorg",20,"EE",153,50,103,36,37,67,"EE","EE","20",168.587869428333,38.0878694283333,130.5,77,36.1666666666667,53.5
424,2014-03-29,"c_post_reorg","c_post_reorg",21,"EE",135,0,135,0,104,135,"EE","EE","21",151.666666666667,8.16666666666667,143.5,68.6666666666667,61.5,74.8333333333333
425,2014-04-26,"c_post_reorg","c_post_reorg",3,"EE",162,0,162,35,106,127,"EE","EE","3",145.833333333333,15.5,130.333333333333,17,70.3333333333333,113.333333333333
425,2014-04-26,"c_post_reorg","c_post_reorg",4,"CC",533,326,207,0,207,207,"CC","CC","4",319.333333333333,242.5,76.8333333333333,0,73.1666666666667,76.8333333333333
425,2014-04-26,"c_post_reorg","c_post_reorg",11,"CC",292,246,46,0,22,46,"CC","CC","11",309.5,265.5,44,0,29,44
425,2014-04-26,"c_post_reorg","c_post_reorg",14,"CC",456,353,103,0,103,103,"CC","CC","14",457.603085486667,416.5,41.1030854866667,0,41.1030854866667,41.1030854866667
425,2014-04-26,"c_post_reorg","c_post_reorg",15,"EE",207,52,155,0,141,155,"EE","EE","15",88.3333333333333,8.66666666666667,79.6666666666667,0,49.5,79.6666666666667
425,2014-04-26,"c_post_reorg","c_post_reorg",17,"CC",659,493,166,0,166,166,"CC","CC","17",427.833333333333,332.666666666667,95.1666666666667,27.6666666666667,58.5,67.5
425,2014-04-26,"c_post_reorg","c_post_reorg",19,"EE",170,0,170,0,143,170,"EE","EE","19",85.8409838705,0,85.8409838705,0,72.3333333333333,85.8409838705
425,2014-04-26,"c_post_reorg","c_post_reorg",20,"EE",424,139,285,120,137,165,"EE","EE","20",208.254536095,61.254536095,147,81,47.6666666666667,66
425,2014-04-26,"c_post_reorg","c_post_reorg",21,"EE",217,0,217,24,193,193,"EE","EE","21",152.166666666667,8.16666666666667,144,59.3333333333333,71.3333333333333,84.6666666666667
426,2014-05-31,"c_post_reorg","c_post_reorg",3,"EE",254,0,254,0,254,254,"EE","EE","3",161,15.5,145.5,10.8333333333333,91.6666666666667,134.666666666667
426,2014-05-31,"c_post_reorg","c_post_reorg",4,"CC",239,89,150,0,150,150,"CC","CC","4",316.333333333333,235.5,80.8333333333333,0,77.1666666666667,80.8333333333333
426,2014-05-31,"c_post_reorg","c_post_reorg",11,"CC",518,330,188,0,188,188,"CC","CC","11",359.166666666667,290,69.1666666666667,0,54.1666666666667,69.1666666666667
426,2014-05-31,"c_post_reorg","c_post_reorg",14,"CC",558,407,151,0,151,151,"CC","CC","14",510.269752153333,452.666666666667,57.6030854866667,0,57.6030854866667,57.6030854866667
426,2014-05-31,"c_post_reorg","c_post_reorg",15,"EE",189,83,106,0,78,106,"EE","EE","15",107.666666666667,22.5,85.1666666666667,0,59,85.1666666666667
426,2014-05-31,"c_post_reorg","c_post_reorg",17,"CC",515,305,210,0,191,210,"CC","CC","17",463.166666666667,343.833333333333,119.333333333333,22,85.1666666666667,97.3333333333333
426,2014-05-31,"c_post_reorg","c_post_reorg",19,"EE",130,0,130,0,101,130,"EE","EE","19",96.1743172038333,0,96.1743172038333,0,77.8333333333333,96.1743172038333
426,2014-05-31,"c_post_reorg","c_post_reorg",20,"EE",249.899749373,36,213.899749373,137,41,76.899749373,"EE","EE","20",219.904494323833,67.254536095,152.649958228833,87,41.3333333333333,65.6499582288333
426,2014-05-31,"c_post_reorg","c_post_reorg",21,"EE",297,0,297,93,184,204,"EE","EE","21",161,0,161,61,83.3333333333333,100
427,2014-06-28,"c_post_reorg","c_post_reorg",3,"EE",278,0,278,27,251,251,"EE","EE","3",198.166666666667,15.5,182.666666666667,10.3333333333333,133.5,172.333333333333
427,2014-06-28,"c_post_reorg","c_post_reorg",4,"CC",445,189,256,0,256,256,"CC","CC","4",367.333333333333,243.833333333333,123.5,0,119.833333333333,123.5
427,2014-06-28,"c_post_reorg","c_post_reorg",11,"CC",466,210,256,0,256,256,"CC","CC","11",397.333333333333,288.5,108.833333333333,0,93.8333333333333,108.833333333333
427,2014-06-28,"c_post_reorg","c_post_reorg",14,"CC",513,376,137,0,137,137,"CC","CC","14",539.769752153333,459.333333333333,80.43641882,0,80.43641882,80.43641882
427,2014-06-28,"c_post_reorg","c_post_reorg",15,"EE",242,88,154,0,154,154,"EE","EE","15",144,37.1666666666667,106.833333333333,0,84.6666666666667,106.833333333333
427,2014-06-28,"c_post_reorg","c_post_reorg",17,"CC",619,267,352,0,352,352,"CC","CC","17",527,356.333333333333,170.666666666667,14.6666666666667,143.833333333333,156
427,2014-06-28,"c_post_reorg","c_post_reorg",19,"EE",206,0,206,0,206,206,"EE","EE","19",122.507650537167,0,122.507650537167,0,106.333333333333,122.507650537167
427,2014-06-28,"c_post_reorg","c_post_reorg",20,"EE",222,40,182,109,73,73,"EE","EE","20",247.404494323833,73.9212027616667,173.483291562167,95.6666666666667,53.5,77.8166248955
427,2014-06-28,"c_post_reorg","c_post_reorg",21,"EE",349,0,349,159,190,190,"EE","EE","21",205,0,205,73.3333333333333,115,131.666666666667
428,2014-08-02,"c_post_reorg","c_post_reorg",3,"EE",157,0,157,47,110,110,"EE","EE","3",210.166666666667,15.5,194.666666666667,18.1666666666667,151.833333333333,176.5
428,2014-08-02,"c_post_reorg","c_post_reorg",4,"CC",397.52721657,275.52721657,122,0,122,122,"CC","CC","4",395.921202761667,252.087869428333,143.833333333333,0,140.166666666667,143.833333333333
428,2014-08-02,"c_post_reorg","c_post_reorg",11,"CC",322,203,119,0,119,119,"CC","CC","11",371.166666666667,245.5,125.666666666667,0,113.666666666667,125.666666666667
428,2014-08-02,"c_post_reorg","c_post_reorg",14,"CC",388,269,119,0,119,119,"CC","CC","14",497.269752153333,397,100.269752153333,0,100.269752153333,100.269752153333
428,2014-08-02,"c_post_reorg","c_post_reorg",15,"EE",125,44,81,0,64,81,"EE","EE","15",157.333333333333,44.5,112.833333333333,0,95.3333333333333,112.833333333333
428,2014-08-02,"c_post_reorg","c_post_reorg",17,"CC",330,262,68,0,68,68,"CC","CC","17",514.5,336,178.5,14.6666666666667,155.166666666667,163.833333333333
428,2014-08-02,"c_post_reorg","c_post_reorg",19,"EE",114,0,114,0,101,114,"EE","EE","19",137.174317203833,0,137.174317203833,0,120.166666666667,137.174317203833
428,2014-08-02,"c_post_reorg","c_post_reorg",20,"EE",158,39,119,72,47,47,"EE","EE","20",244.5711609905,73.4212027616667,171.149958228833,96.1666666666667,59.3333333333333,74.9832915621667
428,2014-08-02,"c_post_reorg","c_post_reorg",21,"EE",230,0,230,112,92,118,"EE","EE","21",226.166666666667,0,226.166666666667,78.8333333333333,130.333333333333,147.333333333333
429,2014-08-30,"c_post_reorg","c_post_reorg",3,"EE",367,0,367,125,242,242,"EE","EE","3",244.333333333333,0,244.333333333333,39,192.166666666667,205.333333333333
429,2014-08-30,"c_post_reorg","c_post_reorg",4,"CC",397,245,152,0,152,152,"CC","CC","4",403.754536095,238.254536095,165.5,0,165.5,165.5
429,2014-08-30,"c_post_reorg","c_post_reorg",11,"CC",488,231,257,0,257,257,"CC","CC","11",391.833333333333,234.666666666667,157.166666666667,0,153.166666666667,157.166666666667
429,2014-08-30,"c_post_reorg","c_post_reorg",14,"CC",405,267,138,0,138,138,"CC","CC","14",484.769752153333,365,119.769752153333,0,119.769752153333,119.769752153333
429,2014-08-30,"c_post_reorg","c_post_reorg",15,"EE",146,0,146,0,121,146,"EE","EE","15",175.166666666667,44.5,130.666666666667,0,113,130.666666666667
429,2014-08-30,"c_post_reorg","c_post_reorg",17,"CC",386,176,210,0,198,210,"CC","CC","17",503.166666666667,313,190.166666666667,7.33333333333333,172.166666666667,182.833333333333
429,2014-08-30,"c_post_reorg","c_post_reorg",19,"EE",210,0,210,0,210,210,"EE","EE","19",156.5,0,156.5,0,145,156.5
429,2014-08-30,"c_post_reorg","c_post_reorg",20,"EE",361,48,313,190,123,123,"EE","EE","20",261.3166248955,58.6666666666667,202.649958228833,110.666666666667,76.3333333333333,91.9832915621667
429,2014-08-30,"c_post_reorg","c_post_reorg",21,"EE",341,0,341,179,162,162,"EE","EE","21",261.5,0,261.5,94.5,154.166666666667,167
430,2014-09-27,"c_post_reorg","c_post_reorg",3,"EE",262,0,262,120,142,142,"EE","EE","3",246.666666666667,0,246.666666666667,59,184.166666666667,187.666666666667
430,2014-09-27,"c_post_reorg","c_post_reorg",4,"CC",382,259,123,0,109,123,"CC","CC","4",398.921202761667,230.587869428333,168.333333333333,0,166,168.333333333333
430,2014-09-27,"c_post_reorg","c_post_reorg",11,"CC",300,205,95,28,67,67,"CC","CC","11",397.666666666667,237.5,160.166666666667,4.66666666666667,151.5,155.5
430,2014-09-27,"c_post_reorg","c_post_reorg",14,"CC",307,183,124,0,124,124,"CC","CC","14",437.833333333333,309.166666666667,128.666666666667,0,128.666666666667,128.666666666667
430,2014-09-27,"c_post_reorg","c_post_reorg",15,"EE",114,0,114,0,88,114,"EE","EE","15",170.5,44.5,126,0,107.666666666667,126
430,2014-09-27,"c_post_reorg","c_post_reorg",17,"CC",410,234,176,0,176,176,"CC","CC","17",486.5,289.5,197,0,191.833333333333,197
430,2014-09-27,"c_post_reorg","c_post_reorg",19,"EE",131,0,131,0,131,131,"EE","EE","19",160.166666666667,0,160.166666666667,0,148.666666666667,160.166666666667
430,2014-09-27,"c_post_reorg","c_post_reorg",20,"EE",290,0,290,164,126,126,"EE","EE","20",284.149958228833,50.3333333333333,233.8166248955,132,91.1666666666667,101.8166248955
430,2014-09-27,"c_post_reorg","c_post_reorg",21,"EE",330,0,330,164,166,166,"EE","EE","21",294,0,294,121.833333333333,164.5,172.166666666667
431,2014-10-25,"c_post_reorg","c_post_reorg",3,"EE",237,0,237,94,143,143,"EE","EE","3",259.166666666667,0,259.166666666667,68.8333333333333,190.333333333333,190.333333333333
431,2014-10-25,"c_post_reorg","c_post_reorg",4,"CC",343,275,68,0,68,68,"CC","CC","4",367.254536095,222.087869428333,145.166666666667,0,142.833333333333,145.166666666667
431,2014-10-25,"c_post_reorg","c_post_reorg",11,"CC",392,239,153,0,153,153,"CC","CC","11",414.333333333333,236.333333333333,178,4.66666666666667,173.333333333333,173.333333333333
431,2014-10-25,"c_post_reorg","c_post_reorg",14,"CC",197,142,55,0,55,55,"CC","CC","14",394.666666666667,274,120.666666666667,0,120.666666666667,120.666666666667
431,2014-10-25,"c_post_reorg","c_post_reorg",15,"EE",51,0,51,0,51,51,"EE","EE","15",144.5,35.8333333333333,108.666666666667,0,92.6666666666667,108.666666666667
431,2014-10-25,"c_post_reorg","c_post_reorg",17,"CC",222,204,18,0,18,18,"CC","CC","17",413.666666666667,241.333333333333,172.333333333333,0,167.166666666667,172.333333333333
431,2014-10-25,"c_post_reorg","c_post_reorg",19,"EE",140,0,140,0,118,140,"EE","EE","19",155.166666666667,0,155.166666666667,0,144.5,155.166666666667
431,2014-10-25,"c_post_reorg","c_post_reorg",20,"EE",258,0,258,169,89,89,"EE","EE","20",256.483291562167,27.1666666666667,229.3166248955,140.166666666667,83.1666666666667,89.1499582288333
431,2014-10-25,"c_post_reorg","c_post_reorg",21,"EE",183,0,183,138,36,45,"EE","EE","21",288.333333333333,0,288.333333333333,140.833333333333,138.333333333333,147.5
432,2014-11-22,"c_post_reorg","c_post_reorg",3,"EE",264,0,264,154,110,110,"EE","EE","3",260.833333333333,0,260.833333333333,94.5,166.333333333333,166.333333333333
432,2014-11-22,"c_post_reorg","c_post_reorg",4,"CC",266,241,25,0,16,25,"CC","CC","4",371.754536095,247.421202761667,124.333333333333,0,120.5,124.333333333333
432,2014-11-22,"c_post_reorg","c_post_reorg",11,"CC",231,154,77,0,17,77,"CC","CC","11",366.5,207,159.5,4.66666666666667,144.833333333333,154.833333333333
432,2014-11-22,"c_post_reorg","c_post_reorg",14,"CC",212,192,20,0,20,20,"CC","CC","14",337,238.166666666667,98.8333333333333,0,98.8333333333333,98.8333333333333
432,2014-11-22,"c_post_reorg","c_post_reorg",15,"EE",81,0,81,0,55,81,"EE","EE","15",126.5,22,104.5,0,88.8333333333333,104.5
432,2014-11-22,"c_post_reorg","c_post_reorg",17,"CC",164,132,32,0,32,32,"CC","CC","17",355.166666666667,212.5,142.666666666667,0,140.666666666667,142.666666666667
432,2014-11-22,"c_post_reorg","c_post_reorg",19,"EE",87,0,87,0,58,87,"EE","EE","19",148,0,148,0,137.333333333333,148
432,2014-11-22,"c_post_reorg","c_post_reorg",20,"EE",246,0,246,171,33,75,"EE","EE","20",255.833333333333,21.1666666666667,234.666666666667,145.833333333333,81.8333333333333,88.8333333333333
432,2014-11-22,"c_post_reorg","c_post_reorg",21,"EE",164,0,164,104,49,60,"EE","EE","21",266.166666666667,0,266.166666666667,142.666666666667,115.833333333333,123.5
434,2015-01-17,"c_post_reorg","c_post_reorg",3,"EE",140,0,140,0,54,140,"EE","EE","3",237.833333333333,0,237.833333333333,90,133.5,147.833333333333
434,2015-01-17,"c_post_reorg","c_post_reorg",4,"CC",337,293,44,0,35,44,"CC","CC","4",353.754536095,264.754536095,89,0,83.6666666666667,89
434,2015-01-17,"c_post_reorg","c_post_reorg",11,"CC",520,520,0,0,0,0,"CC","CC","11",375.5,258.666666666667,116.833333333333,4.66666666666667,102.166666666667,112.166666666667
434,2015-01-17,"c_post_reorg","c_post_reorg",14,"CC",230,192,38,0,0,38,"CC","CC","14",289.833333333333,207.5,82.3333333333333,0,76,82.3333333333333
434,2015-01-17,"c_post_reorg","c_post_reorg",15,"EE",154,138,16,0,16,16,"EE","EE","15",111.833333333333,30.3333333333333,81.5,0,65.8333333333333,81.5
434,2015-01-17,"c_post_reorg","c_post_reorg",17,"CC",170,136,34,0,34,34,"CC","CC","17",280.333333333333,190.666666666667,89.6666666666667,0,87.6666666666667,89.6666666666667
434,2015-01-17,"c_post_reorg","c_post_reorg",19,"EE",46,0,46,0,22,46,"EE","EE","19",121.333333333333,0,121.333333333333,0,106.666666666667,121.333333333333
434,2015-01-17,"c_post_reorg","c_post_reorg",20,"EE",339,0,339,217,54,122,"EE","EE","20",275.333333333333,14.5,260.833333333333,163.833333333333,78.6666666666667,97
434,2015-01-17,"c_post_reorg","c_post_reorg",21,"EE",154,0,154,116,0,38,"EE","EE","21",233.666666666667,0,233.666666666667,135.5,84.1666666666667,98.1666666666667
435,2015-02-21,"c_post_reorg","c_post_reorg",3,"EE",236,0,236,49,100,187,"EE","EE","3",251,0,251,90.3333333333333,131.833333333333,160.666666666667
435,2015-02-21,"c_post_reorg","c_post_reorg",4,"CC",348,259,89,0,61,89,"CC","CC","4",345.5,262,83.5,0,73.5,83.5
435,2015-02-21,"c_post_reorg","c_post_reorg",11,"CC",741,649,92,0,43,92,"CC","CC","11",445.333333333333,333,112.333333333333,4.66666666666667,89.5,107.666666666667
435,2015-02-21,"c_post_reorg","c_post_reorg",14,"CC",373,306,67,0,41,67,"CC","CC","14",287.333333333333,213.666666666667,73.6666666666667,0,63,73.6666666666667
435,2015-02-21,"c_post_reorg","c_post_reorg",15,"EE",233,178,55,0,41,55,"EE","EE","15",129.833333333333,52.6666666666667,77.1666666666667,0,62,77.1666666666667
435,2015-02-21,"c_post_reorg","c_post_reorg",17,"CC",413,315,98,0,36,98,"CC","CC","17",294.166666666667,199.5,94.6666666666667,0,82.3333333333333,94.6666666666667
435,2015-02-21,"c_post_reorg","c_post_reorg",19,"EE",155,0,155,0,67,155,"EE","EE","19",128.166666666667,0,128.166666666667,0,101,128.166666666667
435,2015-02-21,"c_post_reorg","c_post_reorg",20,"EE",360,0,360,188,104,172,"EE","EE","20",309,8,301,183.166666666667,88.1666666666667,117.833333333333
435,2015-02-21,"c_post_reorg","c_post_reorg",21,"EE",162,0,162,90,38,72,"EE","EE","21",222.333333333333,0,222.333333333333,131.833333333333,75.1666666666667,90.5
436,2015-03-26,"c_post_reorg","c_post_reorg",3,"EE",272,0,272,0,193,272,"EE","EE","3",235.166666666667,0,235.166666666667,69.5,123.666666666667,165.666666666667
436,2015-03-26,"c_post_reorg","c_post_reorg",4,"CC",446,262,184,0,139,184,"CC","CC","4",353.666666666667,264.833333333333,88.8333333333333,0,71.3333333333333,88.8333333333333
436,2015-03-26,"c_post_reorg","c_post_reorg",11,"CC",417,297,120,0,39,120,"CC","CC","11",433.5,344,89.5,4.66666666666667,53.1666666666667,84.8333333333333
436,2015-03-26,"c_post_reorg","c_post_reorg",14,"CC",350,263,87,0,39,87,"CC","CC","14",278.166666666667,213,65.1666666666667,0,46.5,65.1666666666667
436,2015-03-26,"c_post_reorg","c_post_reorg",15,"EE",606,359,247,0,179,247,"EE","EE","15",206.5,112.5,94,0,71.6666666666667,94
436,2015-03-26,"c_post_reorg","c_post_reorg",17,"CC",430,249,181,0,122,181,"CC","CC","17",301.5,211.666666666667,89.8333333333333,0,69.6666666666667,89.8333333333333
436,2015-03-26,"c_post_reorg","c_post_reorg",19,"EE",137,0,137,0,74,137,"EE","EE","19",116,0,116,0,78.3333333333333,116
436,2015-03-26,"c_post_reorg","c_post_reorg",20,"EE",518,59,459,213,146,246,"EE","EE","20",335.166666666667,9.83333333333333,325.333333333333,187,92,138.333333333333
436,2015-03-26,"c_post_reorg","c_post_reorg",21,"EE",310,0,310,174,73,136,"EE","EE","21",217.166666666667,0,217.166666666667,131,60.3333333333333,86.1666666666667
437,2015-04-18,"c_post_reorg","c_post_reorg",3,"EE",478,0,478,49,342,429,"EE","EE","3",271.166666666667,0,271.166666666667,57.6666666666667,157,213.5
437,2015-04-18,"c_post_reorg","c_post_reorg",4,"CC",478,256,222,0,168,222,"CC","CC","4",369.666666666667,264.333333333333,105.333333333333,0,81.1666666666667,105.333333333333
437,2015-04-18,"c_post_reorg","c_post_reorg",11,"CC",591,342,249,0,166,249,"CC","CC","11",482,366.833333333333,115.166666666667,0,69.6666666666667,115.166666666667
437,2015-04-18,"c_post_reorg","c_post_reorg",14,"CC",441,247,194,0,129,194,"CC","CC","14",300.5,223.666666666667,76.8333333333333,0,47.3333333333333,76.8333333333333
437,2015-04-18,"c_post_reorg","c_post_reorg",15,"EE",339,46,293,0,267,293,"EE","EE","15",244,120.166666666667,123.833333333333,0,101.5,123.833333333333
437,2015-04-18,"c_post_reorg","c_post_reorg",17,"CC",523,315,208,0,196,208,"CC","CC","17",320.333333333333,225.166666666667,95.1666666666667,0,73,95.1666666666667
437,2015-04-18,"c_post_reorg","c_post_reorg",19,"EE",172,0,172,26,78,146,"EE","EE","19",122.833333333333,0,122.833333333333,4.33333333333333,69.5,118.5
437,2015-04-18,"c_post_reorg","c_post_reorg",20,"EE",314,0,314,43,140,271,"EE","EE","20",339.166666666667,9.83333333333333,329.333333333333,166.833333333333,94.3333333333333,162.5
437,2015-04-18,"c_post_reorg","c_post_reorg",21,"EE",310,0,310,128,77,182,"EE","EE","21",213.833333333333,0,213.833333333333,125,45.5,88.8333333333333
438,2015-05-16,"c_post_reorg","c_post_reorg",3,"EE",240,0,240,32,186,208,"EE","EE","3",271.666666666667,0,271.666666666667,47.3333333333333,164.166666666667,224.333333333333
438,2015-05-16,"c_post_reorg","c_post_reorg",4,"CC",725,501,224,0,205,224,"CC","CC","4",433.333333333333,302,131.333333333333,0,104,131.333333333333
438,2015-05-16,"c_post_reorg","c_post_reorg",11,"CC",435,309,126,0,87,126,"CC","CC","11",489.166666666667,378.5,110.666666666667,0,58.6666666666667,110.666666666667
438,2015-05-16,"c_post_reorg","c_post_reorg",14,"CC",359,258,101,0,67,101,"CC","CC","14",327.5,243,84.5,0,49.3333333333333,84.5
438,2015-05-16,"c_post_reorg","c_post_reorg",15,"EE",256,51,205,0,110,205,"EE","EE","15",278.166666666667,128.666666666667,149.5,0,111.333333333333,149.5
438,2015-05-16,"c_post_reorg","c_post_reorg",17,"CC",530,339,191,0,157,191,"CC","CC","17",371.666666666667,247.666666666667,124,0,96.1666666666667,124
438,2015-05-16,"c_post_reorg","c_post_reorg",19,"EE",229,0,229,0,168,229,"EE","EE","19",137.666666666667,0,137.666666666667,4.33333333333333,77.8333333333333,133.333333333333
438,2015-05-16,"c_post_reorg","c_post_reorg",20,"EE",402,53,349,44,203,305,"EE","EE","20",363.166666666667,18.6666666666667,344.5,146,113.333333333333,198.5
438,2015-05-16,"c_post_reorg","c_post_reorg",21,"EE",272,0,272,164,64,108,"EE","EE","21",228.666666666667,0,228.666666666667,129.333333333333,50.1666666666667,99.3333333333333
439,2015-06-13,"c_post_reorg","c_post_reorg",3,"EE",310,0,310,0,286,310,"EE","EE","3",279.333333333333,0,279.333333333333,21.6666666666667,193.5,257.666666666667
439,2015-06-13,"c_post_reorg","c_post_reorg",4,"CC",415.61851292,241,174.61851292,0,156.61851292,174.61851292,"CC","CC","4",458.269752153333,302,156.269752153333,0,127.43641882,156.269752153333
