"","k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps"
"457",3,10,0,100,26,-2290.11207356915,1,"15"
"458",3,10,0,100,26,-1373.08953921871,1,"16"
"459",3,10,0,100,26,-1235.40675232226,1,"17"
"460",3,10,0,100,26,-2.60411161590212,1,"18"
"461",3,10,0,100,26,-1957.33286375429,1,"19"
"462",3,10,0,100,26,-153.301069894323,1,"20"
"463",3,10,0,100,26,-780.646767722938,1,"21"
"464",3,10,0,100,26,-524.457057052076,1,"22"
"465",3,10,0,100,26,-143.488711835418,1,"23"
"466",3,10,0,100,26,-919.818677526533,1,"24"
"467",3,10,0,100,26,-324.150114309445,1,"25"
"468",3,10,0,100,26,-2474.59747726438,1,"26"
"469",4,10,0,100,26,-43957.2265180722,1,"1"
"470",4,10,0,100,26,-174.686265336772,1,"2"
"471",4,10,0,100,26,-938.166625351434,1,"3"
"472",4,10,0,100,26,-22718.7255206217,1,"4"
"473",4,10,0,100,26,-21523.9000905007,1,"5"
"474",4,10,0,100,26,-1172.56201011796,1,"6"
"475",4,10,0,100,26,-3283.41274990855,1,"7"
"476",4,10,0,100,26,-1321.39161445839,1,"8"
"477",4,10,0,100,26,-823.008273509511,1,"9"
"478",4,10,0,100,26,-128.122341363565,1,"10"
"479",4,10,0,100,26,-971.161833837137,1,"11"
"480",4,10,0,100,26,-1214.78837673932,1,"12"
"481",4,10,0,100,26,-3614.54476229882,1,"13"
"482",4,10,0,100,26,-1981.66011673345,1,"14"
"483",4,10,0,100,26,-3675.87408160649,1,"15"
"484",4,10,0,100,26,-1957.16031735638,1,"16"
"485",4,10,0,100,26,-1655.91041771319,1,"17"
"486",4,10,0,100,26,-2.44646995439688,1,"18"
"487",4,10,0,100,26,-1827.87570838995,1,"19"
"488",4,10,0,100,26,-155.057656205477,1,"20"
"489",4,10,0,100,26,-788.150292972017,1,"21"
"490",4,10,0,100,26,-539.074757769006,1,"22"
"491",4,10,0,100,26,-145.682763049024,1,"23"
"492",4,10,0,100,26,-949.453748845739,1,"24"
"493",4,10,0,100,26,-324.259230704526,1,"25"
"494",4,10,0,100,26,-2357.24594151433,1,"26"
"495",5,10,0,100,26,-44589.6285872638,1,"1"
"496",5,10,0,100,26,-175.69707202827,1,"2"
"497",5,10,0,100,26,-973.050432313515,1,"3"
"498",5,10,0,100,26,-22698.8169496295,1,"4"
"499",5,10,0,100,26,-22503.2420847029,1,"5"
"500",5,10,0,100,26,-1309.50745588386,1,"6"
"501",5,10,0,100,26,-3979.48482594742,1,"7"
"502",5,10,0,100,26,-1331.07009561703,1,"8"
