"","k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps"
"322",2,8,0,100,25,-13638.1818327398,1,"22"
"323",2,8,0,100,25,-1003.61322566831,1,"23"
"324",2,8,0,100,25,-2880.1324074227,1,"24"
"325",2,8,0,100,25,-102.105755740672,1,"25"
"326",3,8,0,100,25,-12499.0835727936,1,"1"
"327",3,8,0,100,25,-33329.5606738211,1,"2"
"328",3,8,0,100,25,-3713.90444389233,1,"3"
"329",3,8,0,100,25,-4994.27483104788,1,"4"
"330",3,8,0,100,25,-305.788095531038,1,"5"
"331",3,8,0,100,25,-43.3814857103594,1,"6"
"332",3,8,0,100,25,-687.37663237895,1,"7"
"333",3,8,0,100,25,-405.109093837083,1,"8"
"334",3,8,0,100,25,-844.029557546527,1,"9"
"335",3,8,0,100,25,-574.488774609328,1,"10"
"336",3,8,0,100,25,-333.564302633857,1,"11"
"337",3,8,0,100,25,-523.465654589436,1,"12"
"338",3,8,0,100,25,-260.871027162787,1,"13"
"339",3,8,0,100,25,-1555.85523698049,1,"14"
"340",3,8,0,100,25,-2861.38050278005,1,"15"
"341",3,8,0,100,25,-1134.37778028126,1,"16"
"342",3,8,0,100,25,-2601.56307653135,1,"17"
"343",3,8,0,100,25,-1104.59580568637,1,"18"
"344",3,8,0,100,25,-3939.63144658518,1,"19"
"345",3,8,0,100,25,-870.881329252004,1,"20"
"346",3,8,0,100,25,-4962.27420892315,1,"21"
"347",3,8,0,100,25,-13359.7961367233,1,"22"
"348",3,8,0,100,25,-1002.78531620994,1,"23"
"349",3,8,0,100,25,-2820.99085878753,1,"24"
"350",3,8,0,100,25,-106.597038990286,1,"25"
"351",4,8,0,100,25,-13628.7114482187,1,"1"
"352",4,8,0,100,25,-36248.1821031712,1,"2"
"353",4,8,0,100,25,-4043.23132867861,1,"3"
"354",4,8,0,100,25,-4987.30269754478,1,"4"
"355",4,8,0,100,25,-315.201215609215,1,"5"
"356",4,8,0,100,25,-43.3190387713104,1,"6"
"357",4,8,0,100,25,-686.379007253371,1,"7"
"358",4,8,0,100,25,-387.773805537086,1,"8"
"359",4,8,0,100,25,-827.589745202214,1,"9"
"360",4,8,0,100,25,-578.312478359587,1,"10"
"361",4,8,0,100,25,-332.115016718355,1,"11"
"362",4,8,0,100,25,-525.700360156395,1,"12"
"363",4,8,0,100,25,-264.861240425698,1,"13"
"364",4,8,0,100,25,-1601.82464816076,1,"14"
"365",4,8,0,100,25,-2916.10077281449,1,"15"
"366",4,8,0,100,25,-1167.55988154384,1,"16"
"367",4,8,0,100,25,-2557.23305431055,1,"17"
"368",4,8,0,100,25,-1109.99354812414,1,"18"
"369",4,8,0,100,25,-4412.87693369168,1,"19"
"370",4,8,0,100,25,-932.413517845749,1,"20"
"371",4,8,0,100,25,-5041.01093261145,1,"21"
"372",4,8,0,100,25,-12858.0782007545,1,"22"
"373",4,8,0,100,25,-1020.70802934365,1,"23"
"374",4,8,0,100,25,-2839.70286425425,1,"24"
"375",4,8,0,100,25,-110.054195918283,1,"25"
"376",5,8,0,100,25,-13834.2327296755,1,"1"
"377",5,8,0,100,25,-36171.9142341813,1,"2"
"378",5,8,0,100,25,-4031.49198577165,1,"3"
"379",5,8,0,100,25,-4994.08947856744,1,"4"
"380",5,8,0,100,25,-304.177355608288,1,"5"
"381",5,8,0,100,25,-43.467923489938,1,"6"
"382",5,8,0,100,25,-688.346092228795,1,"7"
"383",5,8,0,100,25,-416.431680896836,1,"8"
"384",5,8,0,100,25,-827.383848044704,1,"9"
"385",5,8,0,100,25,-578.902278214008,1,"10"
"386",5,8,0,100,25,-342.018100177869,1,"11"
"387",5,8,0,100,25,-596.250168415068,1,"12"
"388",5,8,0,100,25,-263.442608731718,1,"13"
"389",5,8,0,100,25,-1668.73173689343,1,"14"
"390",5,8,0,100,25,-2851.71511777356,1,"15"
"391",5,8,0,100,25,-1239.11629333811,1,"16"
"392",5,8,0,100,25,-2390.52150891845,1,"17"
"393",5,8,0,100,25,-1138.54312326599,1,"18"
"394",5,8,0,100,25,-4265.4747277774,1,"19"
"395",5,8,0,100,25,-887.733435499285,1,"20"
"396",5,8,0,100,25,-5405.02997752286,1,"21"
"397",5,8,0,100,25,-13667.0060472999,1,"22"
"398",5,8,0,100,25,-1029.91774105579,1,"23"
"399",5,8,0,100,25,-2915.74362865281,1,"24"
"400",5,8,0,100,25,-109.506568754626,1,"25"
"401",2,10,0,100,25,-12045.8605944218,1,"1"
"402",2,10,0,100,25,-32724.4644767254,1,"2"
"403",2,10,0,100,25,-3680.31041437304,1,"3"
"404",2,10,0,100,25,-5071.59483175822,1,"4"
"405",2,10,0,100,25,-291.508882965713,1,"5"
"406",2,10,0,100,25,-41.1881282394771,1,"6"
"407",2,10,0,100,25,-701.110755017789,1,"7"
"408",2,10,0,100,25,-409.891431037854,1,"8"
"409",2,10,0,100,25,-903.633085722677,1,"9"
"410",2,10,0,100,25,-663.890282110996,1,"10"
"411",2,10,0,100,25,-296.130607569507,1,"11"
"412",2,10,0,100,25,-447.269668266772,1,"12"
"413",2,10,0,100,25,-319.982509150122,1,"13"
"414",2,10,0,100,25,-1226.86757683822,1,"14"
"415",2,10,0,100,25,-2273.63246063621,1,"15"
"416",2,10,0,100,25,-754.984303479636,1,"16"
"417",2,10,0,100,25,-1994.34494671665,1,"17"
"418",2,10,0,100,25,-887.541774878649,1,"18"
"419",2,10,0,100,25,-3915.44002275577,1,"19"
"420",2,10,0,100,25,-726.108242669384,1,"20"
"421",2,10,0,100,25,-5139.01383411491,1,"21"
"422",2,10,0,100,25,-13545.8242541408,1,"22"
"423",2,10,0,100,25,-996.067370073179,1,"23"
"424",2,10,0,100,25,-2827.2329902815,1,"24"
"425",2,10,0,100,25,-101.696751614251,1,"25"
"426",3,10,0,100,25,-12314.954527309,1,"1"
"427",3,10,0,100,25,-33108.8707057164,1,"2"
"428",3,10,0,100,25,-3700.62596770257,1,"3"
"429",3,10,0,100,25,-5113.01574126725,1,"4"
"430",3,10,0,100,25,-302.461257368676,1,"5"
"431",3,10,0,100,25,-43.3844789527797,1,"6"
"432",3,10,0,100,25,-699.846384661118,1,"7"
"433",3,10,0,100,25,-388.623932537629,1,"8"
"434",3,10,0,100,25,-862.516947938454,1,"9"
"435",3,10,0,100,25,-588.887584635361,1,"10"
"436",3,10,0,100,25,-324.091751825033,1,"11"
"437",3,10,0,100,25,-518.814679061866,1,"12"
"438",3,10,0,100,25,-269.738291148605,1,"13"
"439",3,10,0,100,25,-1544.89052138384,1,"14"
"440",3,10,0,100,25,-2785.62721961952,1,"15"
"441",3,10,0,100,25,-1092.89126984139,1,"16"
"442",3,10,0,100,25,-2052.87068427808,1,"17"
"443",3,10,0,100,25,-1095.14599565278,1,"18"
"444",3,10,0,100,25,-4060.57715931979,1,"19"
"445",3,10,0,100,25,-868.281701471241,1,"20"
"446",3,10,0,100,25,-5248.21077964346,1,"21"
"447",3,10,0,100,25,-13684.8837786868,1,"22"
"448",3,10,0,100,25,-1021.28356831998,1,"23"
"449",3,10,0,100,25,-2961.44989472575,1,"24"
"450",3,10,0,100,25,-108.052124334235,1,"25"
"451",4,10,0,100,25,-13547.8925666555,1,"1"
"452",4,10,0,100,25,-36117.4170592728,1,"2"
"453",4,10,0,100,25,-4032.21951702853,1,"3"
"454",4,10,0,100,25,-5007.62614089688,1,"4"
"455",4,10,0,100,25,-314.819773037389,1,"5"
"456",4,10,0,100,25,-43.3483567436505,1,"6"
"457",4,10,0,100,25,-687.399027973039,1,"7"
"458",4,10,0,100,25,-386.970830866034,1,"8"
"459",4,10,0,100,25,-826.670408989827,1,"9"
"460",4,10,0,100,25,-577.887312552206,1,"10"
"461",4,10,0,100,25,-330.740582360667,1,"11"
"462",4,10,0,100,25,-521.977184628402,1,"12"
"463",4,10,0,100,25,-265.018991902803,1,"13"
"464",4,10,0,100,25,-1595.89237043186,1,"14"
"465",4,10,0,100,25,-2917.54543707539,1,"15"
"466",4,10,0,100,25,-1160.77063472331,1,"16"
"467",4,10,0,100,25,-2569.84157219019,1,"17"
"468",4,10,0,100,25,-1110.1986328383,1,"18"
"469",4,10,0,100,25,-4411.11305719014,1,"19"
"470",4,10,0,100,25,-935.625515188216,1,"20"
"471",4,10,0,100,25,-5049.74099022731,1,"21"
"472",4,10,0,100,25,-12864.5175606459,1,"22"
"473",4,10,0,100,25,-1019.70242347,1,"23"
"474",4,10,0,100,25,-2847.92716962546,1,"24"
"475",4,10,0,100,25,-110.547761473281,1,"25"
"476",5,10,0,100,25,-13221.2117533281,1,"1"
"477",5,10,0,100,25,-35819.3038963415,1,"2"
"478",5,10,0,100,25,-3989.02923473829,1,"3"
"479",5,10,0,100,25,-4994.5247035476,1,"4"
"480",5,10,0,100,25,-344.723500251865,1,"5"
"481",5,10,0,100,25,-43.7830449559755,1,"6"
"482",5,10,0,100,25,-687.819698777355,1,"7"
"483",5,10,0,100,25,-403.598171447763,1,"8"
"484",5,10,0,100,25,-858.843223267134,1,"9"
"485",5,10,0,100,25,-577.986342758767,1,"10"
"486",5,10,0,100,25,-335.440888152521,1,"11"
"487",5,10,0,100,25,-526.854691254919,1,"12"
"488",5,10,0,100,25,-265.839543709542,1,"13"
"489",5,10,0,100,25,-1656.41520392332,1,"14"
"490",5,10,0,100,25,-2968.8149081184,1,"15"
"491",5,10,0,100,25,-1197.78282420286,1,"16"
"492",5,10,0,100,25,-2615.52647618168,1,"17"
"493",5,10,0,100,25,-1115.600846626,1,"18"
"494",5,10,0,100,25,-4309.19442331391,1,"19"
"495",5,10,0,100,25,-926.742940139763,1,"20"
"496",5,10,0,100,25,-4961.55141159869,1,"21"
"497",5,10,0,100,25,-12785.3128492394,1,"22"
"498",5,10,0,100,25,-1008.98731309698,1,"23"
"499",5,10,0,100,25,-2795.08047124876,1,"24"
"500",5,10,0,100,25,-109.368567616889,1,"25"
"501",2,12,0,100,25,-12097.1738742179,1,"1"
"502",2,12,0,100,25,-32891.6707265695,1,"2"
