"newmoonnumber","period","censusdate","month","day","year","treatment","plot","stake","species","sex","hfl","wgt","tag","ltag","small_granivore","dipo","type","energy"
5,5,1977-11-12,11,13,1977,"control",14,63,"DM","M",36,43,"4876","0",FALSE,TRUE,"dipo",95.5462415403459
5,5,1977-11-12,11,13,1977,"control",14,64,"DM","F",36,40,"4877","0",FALSE,TRUE,"dipo",90.5018089336904
5,5,1977-11-12,11,13,1977,"control",17,67,"RM","F",16,7,"0","0",TRUE,FALSE,"small_granivore",24.4870121320489
5,5,1977-11-12,11,13,1977,"control",4,72,"DS","F",50,115,"4886","0",FALSE,TRUE,"dipo",199.818477997998
5,5,1977-11-12,11,13,1977,"control",17,72,"DM","F",36,39,"4879","0",FALSE,TRUE,"dipo",88.7995411482622
5,5,1977-11-12,11,13,1977,"orig_exclosure",21,73,"OL",NA,NA,31.12671977,"0","0",FALSE,FALSE,"other",74.9829086817215
5,5,1977-11-12,11,14,1977,"new_exclosure",8,33,"PF","F",9,6,"0","0",TRUE,FALSE,"small_granivore",21.8135175789677
5,5,1977-11-12,11,14,1977,"new_exclosure",8,62,"DS","F",49,112,"4847","0",FALSE,TRUE,"dipo",195.896097056391
5,5,1977-11-12,11,14,1977,"new_exclosure",8,63,"DO","F",34,39,"4870","0",FALSE,TRUE,"dipo",88.7995411482622
5,5,1977-11-12,11,NA,1977,"orig_exclosure",3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
5,5,1977-11-12,11,NA,1977,"orig_exclosure",15,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
5,5,1977-11-12,11,NA,1977,"orig_exclosure",19,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
6,6,1977-12-10,12,10,1977,"new_exclosure",2,13,"DM","F",37,42,"4834","0",FALSE,TRUE,"dipo",93.8748452722046
6,6,1977-12-10,12,10,1977,"new_exclosure",2,16,"DM","M",37,52,"4826","0",FALSE,TRUE,"dipo",110.18304597148
6,6,1977-12-10,12,10,1977,"new_exclosure",22,17,"DM","M",36,45,"4855","0",FALSE,TRUE,"dipo",98.8602380143538
6,6,1977-12-10,12,10,1977,"new_exclosure",2,22,"DM","F",37,37,"4874","0",FALSE,TRUE,"dipo",85.3617990345562
6,6,1977-12-10,12,10,1977,"new_exclosure",2,33,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
6,6,1977-12-10,12,10,1977,"new_exclosure",2,34,"PF",NA,NA,7.899749373,"0","0",TRUE,FALSE,"small_granivore",26.8115703456281
6,6,1977-12-10,12,10,1977,"new_exclosure",2,37,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
6,6,1977-12-10,12,10,1977,"new_exclosure",2,53,"DM","M",36,47,"4840","0",FALSE,TRUE,"dipo",102.137602618615
6,6,1977-12-10,12,10,1977,"new_exclosure",2,57,"OL",NA,NA,31.12671977,"0","0",FALSE,FALSE,"other",74.9829086817215
6,6,1977-12-10,12,10,1977,"new_exclosure",2,67,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
6,6,1977-12-10,12,10,1977,"new_exclosure",2,71,"DM","M",35,43,"4827","0",FALSE,TRUE,"dipo",95.5462415403459
6,6,1977-12-10,12,10,1977,"new_exclosure",2,76,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
6,6,1977-12-10,12,11,1977,"control",14,12,"DM","M",36,41,"4878","0",FALSE,TRUE,"dipo",92.1934694843704
6,6,1977-12-10,12,11,1977,"control",17,13,"DM","M",36,40,"4872","0",FALSE,TRUE,"dipo",90.5018089336904
6,6,1977-12-10,12,11,1977,"control",4,15,"DS","M",49,134,"4864","0",FALSE,TRUE,"dipo",224.099488446291
6,6,1977-12-10,12,11,1977,"control",4,21,"DS","F",51,118,"4886","0",FALSE,TRUE,"dipo",203.715358184933
6,6,1977-12-10,12,11,1977,"new_exclosure",8,22,"DO","F",32,41,"4870","0",FALSE,TRUE,"dipo",92.1934694843704
6,6,1977-12-10,12,11,1977,"control",11,22,"DM","M",35,37,"4883","0",FALSE,TRUE,"dipo",85.3617990345562
6,6,1977-12-10,12,11,1977,"control",4,24,"PF","M",15,6,"0","0",TRUE,FALSE,"small_granivore",21.8135175789677
6,6,1977-12-10,12,11,1977,"control",11,24,"DS","F",49,127,"4884","0",FALSE,TRUE,"dipo",215.260853108505
6,6,1977-12-10,12,11,1977,"orig_exclosure",21,25,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
6,6,1977-12-10,12,11,1977,"new_exclosure",8,26,"PF","F",15,6,"0","0",TRUE,FALSE,"small_granivore",21.8135175789677
6,6,1977-12-10,12,11,1977,"control",11,27,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
6,6,1977-12-10,12,11,1977,"new_exclosure",8,32,"DS","F",NA,120,"4847","0",FALSE,TRUE,"dipo",206.29951213152
6,6,1977-12-10,12,11,1977,"control",17,32,"DS","F",47,115,"4880","0",FALSE,TRUE,"dipo",199.818477997998
6,6,1977-12-10,12,11,1977,"orig_exclosure",3,34,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
6,6,1977-12-10,12,11,1977,"control",14,34,"DM","F",36,40,"4426","0",FALSE,TRUE,"dipo",90.5018089336904
6,6,1977-12-10,12,11,1977,"control",14,35,"DS","F",47,114,"4540","0",FALSE,TRUE,"dipo",198.513892371031
6,6,1977-12-10,12,11,1977,"control",17,36,"DM","F",35,37,"4881","0",FALSE,TRUE,"dipo",85.3617990345562
6,6,1977-12-10,12,11,1977,"control",17,41,"DM","M",37,46,"4863","0",FALSE,TRUE,"dipo",100.503373641219
6,6,1977-12-10,12,11,1977,"new_exclosure",8,42,"DS","M",49,149,"4543","0",FALSE,TRUE,"dipo",242.66210896082
6,6,1977-12-10,12,11,1977,"control",11,43,"DM","F",37,38,"4882","0",FALSE,TRUE,"dipo",87.0863249865208
6,6,1977-12-10,12,11,1977,"control",11,45,"DS","M",52,127,"4544","0",FALSE,TRUE,"dipo",215.260853108505
6,6,1977-12-10,12,11,1977,"control",14,45,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
6,6,1977-12-10,12,11,1977,"control",11,57,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
6,6,1977-12-10,12,11,1977,"control",14,63,"DM","M",37,44,"4876","0",FALSE,TRUE,"dipo",97.2079476020466
6,6,1977-12-10,12,11,1977,"control",11,64,"DS","M",48,138,"4861","0",FALSE,TRUE,"dipo",229.098149462921
6,6,1977-12-10,12,11,1977,"control",4,65,"DS","F",49,110,"4889","0",FALSE,TRUE,"dipo",193.266588328572
6,6,1977-12-10,12,11,1977,"control",4,67,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
6,6,1977-12-10,12,11,1977,"control",17,67,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
6,6,1977-12-10,12,11,1977,"control",17,71,"DM","F",36,37,"4879","0",FALSE,TRUE,"dipo",85.3617990345562
6,6,1977-12-10,12,11,1977,"orig_exclosure",3,73,"PF","M",16,7,"0","0",TRUE,FALSE,"small_granivore",24.4870121320489
6,6,1977-12-10,12,11,1977,"control",11,76,"DS","F",51,121,"4845","0",FALSE,TRUE,"dipo",207.587545628344
6,6,1977-12-10,12,11,1977,"orig_exclosure",21,76,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
6,6,1977-12-10,12,11,1977,"orig_exclosure",21,76,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
6,6,1977-12-10,12,NA,1977,"orig_exclosure",15,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
6,6,1977-12-10,12,NA,1977,"orig_exclosure",19,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
7,7,1978-01-08,1,8,1978,"orig_exclosure",3,11,"OL",NA,NA,31.12671977,"0","0",FALSE,FALSE,"other",74.9829086817215
7,7,1978-01-08,1,8,1978,"new_exclosure",2,16,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
7,7,1978-01-08,1,8,1978,"new_exclosure",2,17,"DM","M",35,44,"4539","0",FALSE,TRUE,"dipo",97.2079476020466
7,7,1978-01-08,1,8,1978,"orig_exclosure",3,22,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
7,7,1978-01-08,1,8,1978,"new_exclosure",2,25,"DM","M",36,38,"4826","0",FALSE,TRUE,"dipo",87.0863249865208
7,7,1978-01-08,1,8,1978,"new_exclosure",2,26,"OL",NA,NA,31.12671977,"0","0",FALSE,FALSE,"other",74.9829086817215
7,7,1978-01-08,1,8,1978,"new_exclosure",2,46,"PE","M",26,22,"0","0",TRUE,FALSE,"small_granivore",57.8001914615828
7,7,1978-01-08,1,8,1978,"new_exclosure",2,47,"DM","M",36,38,"4538","0",FALSE,TRUE,"dipo",87.0863249865208
7,7,1978-01-08,1,8,1978,"new_exclosure",2,54,"DM","M",38,48,"4840","0",FALSE,TRUE,"dipo",103.763161232581
7,7,1978-01-08,1,8,1978,"orig_exclosure",3,54,"PF","M",15,7,"0","0",TRUE,FALSE,"small_granivore",24.4870121320489
7,7,1978-01-08,1,8,1978,"new_exclosure",2,55,"DM","M",36,43,"4537","0",FALSE,TRUE,"dipo",95.5462415403459
7,7,1978-01-08,1,8,1978,"new_exclosure",2,61,"DM","F",37,35,"4874","0",FALSE,TRUE,"dipo",81.8772598057385
7,7,1978-01-08,1,8,1978,"new_exclosure",2,62,"DM","M",36,43,"4827","0",FALSE,TRUE,"dipo",95.5462415403459
7,7,1978-01-08,1,8,1978,"new_exclosure",2,66,"DM","F",37,37,"4536","0",FALSE,TRUE,"dipo",85.3617990345562
7,7,1978-01-08,1,8,1978,"new_exclosure",2,75,"PF","F",NA,7,"0","0",TRUE,FALSE,"small_granivore",24.4870121320489
7,7,1978-01-08,1,8,1978,"new_exclosure",2,76,"DM","M",NA,45,"4378","0",FALSE,TRUE,"dipo",98.8602380143538
7,7,1978-01-08,1,8,1978,"new_exclosure",2,77,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
7,7,1978-01-08,1,9,1978,"control",14,14,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
7,7,1978-01-08,1,9,1978,"control",17,14,"DM","M",36,40,"4872","0",FALSE,TRUE,"dipo",90.5018089336904
7,7,1978-01-08,1,9,1978,"control",17,16,"DM","F",34,37,"4881","0",FALSE,TRUE,"dipo",85.3617990345562
7,7,1978-01-08,1,9,1978,"control",17,26,"DS","F",47,117,"4880","0",FALSE,TRUE,"dipo",202.41918070181
7,7,1978-01-08,1,9,1978,"control",11,31,"DM","M",36,40,"4883","0",FALSE,TRUE,"dipo",90.5018089336904
7,7,1978-01-08,1,9,1978,"control",4,34,"DS","M",49,132,"4864","0",FALSE,TRUE,"dipo",221.586202550956
7,7,1978-01-08,1,9,1978,"control",14,35,"OL",NA,NA,31.12671977,"0","0",FALSE,FALSE,"other",74.9829086817215
7,7,1978-01-08,1,9,1978,"control",11,36,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
7,7,1978-01-08,1,9,1978,"new_exclosure",8,42,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
7,7,1978-01-08,1,9,1978,"new_exclosure",8,44,"DS","M",53,150,"4543","0",FALSE,TRUE,"dipo",243.882540674793
7,7,1978-01-08,1,9,1978,"control",11,44,"DM","M",38,44,"4389","0",FALSE,TRUE,"dipo",97.2079476020466
7,7,1978-01-08,1,9,1978,"control",14,46,"DM","F",36,40,"4426","0",FALSE,TRUE,"dipo",90.5018089336904
7,7,1978-01-08,1,9,1978,"control",4,52,"DS","F",50,126,"4886","0",FALSE,TRUE,"dipo",213.988372268528
7,7,1978-01-08,1,9,1978,"control",11,52,"DS","F",51,122,"4845","0",FALSE,TRUE,"dipo",208.872920612232
7,7,1978-01-08,1,9,1978,"new_exclosure",8,53,"DS","F",50,136,"4847","0",FALSE,TRUE,"dipo",226.603413493298
7,7,1978-01-08,1,9,1978,"control",14,54,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
7,7,1978-01-08,1,9,1978,"control",14,57,"DS","F",48,116,"4540","0",FALSE,TRUE,"dipo",201.120230609569
7,7,1978-01-08,1,9,1978,"control",17,62,"DM","F",36,38,"4879","0",FALSE,TRUE,"dipo",87.0863249865208
7,7,1978-01-08,1,9,1978,"control",11,67,"DM","F",37,39,"4882","0",FALSE,TRUE,"dipo",88.7995411482622
7,7,1978-01-08,1,9,1978,"control",14,72,"DM","M",36,46,"4876","0",FALSE,TRUE,"dipo",100.503373641219
7,7,1978-01-08,1,9,1978,"control",17,74,"DS","M",50,133,"4873","0",FALSE,TRUE,"dipo",222.844026566197
7,7,1978-01-08,1,9,1978,"control",11,77,"DS","M",53,136,"4388","0",FALSE,TRUE,"dipo",226.603413493298
7,7,1978-01-08,1,10,1978,"orig_exclosure",21,24,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
7,7,1978-01-08,1,10,1978,"orig_exclosure",21,45,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
7,7,1978-01-08,1,NA,1978,"orig_exclosure",15,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
7,7,1978-01-08,1,NA,1978,"orig_exclosure",19,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
7,7,1978-01-08,1,NA,1978,"new_exclosure",22,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
8,8,1978-02-18,2,18,1978,"orig_exclosure",3,12,"OT","M",NA,24,"4639","0",FALSE,FALSE,"other",61.6979448064802
8,8,1978-02-18,2,18,1978,"new_exclosure",2,14,"DS","M",53,157,"4633","0",FALSE,TRUE,"dipo",252.36958043541
8,8,1978-02-18,2,18,1978,"new_exclosure",2,17,"NA","M",NA,218,"4699","0",FALSE,FALSE,"other",322.815691313065
8,8,1978-02-18,2,18,1978,"new_exclosure",2,25,"PF","F",16,7,"0","0",TRUE,FALSE,"small_granivore",24.4870121320489
8,8,1978-02-18,2,18,1978,"new_exclosure",22,31,"DM","M",39,45,"4697","0",FALSE,TRUE,"dipo",98.8602380143538
8,8,1978-02-18,2,18,1978,"new_exclosure",2,46,"DM","M",38,52,"4826","0",FALSE,TRUE,"dipo",110.18304597148
8,8,1978-02-18,2,18,1978,"new_exclosure",2,53,"DM","M",37,51,"4840","0",FALSE,TRUE,"dipo",108.590016337657
8,8,1978-02-18,2,18,1978,"new_exclosure",2,54,"OT","F",NA,24,"4634","0",FALSE,FALSE,"other",61.6979448064802
8,8,1978-02-18,2,18,1978,"orig_exclosure",3,54,"OT","F",15,23,"0","0",FALSE,FALSE,"other",59.7596635079572
8,8,1978-02-18,2,18,1978,"new_exclosure",2,56,"DM","F",37,40,"4536","0",FALSE,TRUE,"dipo",90.5018089336904
8,8,1978-02-18,2,18,1978,"new_exclosure",2,63,"DM","M",36,41,"4827","0",FALSE,TRUE,"dipo",92.1934694843704
8,8,1978-02-18,2,18,1978,"new_exclosure",2,65,"OT","M",NA,25,"4636","0",FALSE,FALSE,"other",63.616133959869
8,8,1978-02-18,2,18,1978,"new_exclosure",2,75,"PE","M",22,25,"4638","0",TRUE,FALSE,"small_granivore",63.616133959869
8,8,1978-02-18,2,19,1978,"control",17,16,"DM","F",34,42,"4881","0",FALSE,TRUE,"dipo",93.8748452722046
8,8,1978-02-18,2,19,1978,"control",4,21,"DS","F",49,126,"4886","0",FALSE,TRUE,"dipo",213.988372268528
8,8,1978-02-18,2,19,1978,"control",17,21,"DM","M",37,39,"4872","0",FALSE,TRUE,"dipo",88.7995411482622
8,8,1978-02-18,2,19,1978,"orig_exclosure",21,24,"OT","F",20,23,"4683","0",FALSE,FALSE,"other",59.7596635079572
8,8,1978-02-18,2,19,1978,"control",4,26,"DS",NA,NA,119.9275604,"0","0",FALSE,TRUE,"dipo",206.206103493489
8,8,1978-02-18,2,19,1978,"control",4,37,"DS","F",49,124,"4889","0",FALSE,TRUE,"dipo",211.43580339025
8,8,1978-02-18,2,19,1978,"control",11,43,"DM","M",36,44,"4689","0",FALSE,TRUE,"dipo",97.2079476020466
8,8,1978-02-18,2,19,1978,"control",11,44,"DM","M",38,48,"4389","0",FALSE,TRUE,"dipo",103.763161232581
8,8,1978-02-18,2,19,1978,"control",14,45,"DS","F",47,116,"4540","0",FALSE,TRUE,"dipo",201.120230609569
8,8,1978-02-18,2,19,1978,"control",14,46,"DM","F",39,44,"4426","0",FALSE,TRUE,"dipo",97.2079476020466
8,8,1978-02-18,2,19,1978,"new_exclosure",8,52,"DS","F",49,132,"4847","0",FALSE,TRUE,"dipo",221.586202550956
8,8,1978-02-18,2,19,1978,"control",4,54,"PF",NA,NA,7.899749373,"0","0",TRUE,FALSE,"small_granivore",26.8115703456281
8,8,1978-02-18,2,19,1978,"control",17,55,"DS","F",46,137,"4887","0",FALSE,TRUE,"dipo",227.851919598639
8,8,1978-02-18,2,19,1978,"orig_exclosure",21,56,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
8,8,1978-02-18,2,19,1978,"control",4,61,"DM","M",35,39,"4641","0",FALSE,TRUE,"dipo",88.7995411482622
8,8,1978-02-18,2,19,1978,"control",17,62,"OL","F",20,35,"4686","0",FALSE,FALSE,"other",81.8772598057385
8,8,1978-02-18,2,19,1978,"control",17,63,"DM",NA,NA,43.52721657,"0","0",FALSE,TRUE,"dipo",96.4235104463235
8,8,1978-02-18,2,19,1978,"control",11,65,"DM",NA,NA,43.52721657,"0","0",FALSE,TRUE,"dipo",96.4235104463235
8,8,1978-02-18,2,19,1978,"control",14,65,"NA",NA,NA,197,"0","0",FALSE,FALSE,"other",299.200238938645
8,8,1978-02-18,2,19,1978,"new_exclosure",8,NA,"DS","M",55,154,"4543","0",FALSE,TRUE,"dipo",248.744110642271
8,8,1978-02-18,2,20,1978,"orig_exclosure",15,24,"DM","M",38,49,"4893","0",FALSE,TRUE,"dipo",105.380274719703
8,8,1978-02-18,2,20,1978,"orig_exclosure",15,42,"DM","M",38,50,"0","0",FALSE,TRUE,"dipo",106.989157998308
8,8,1978-02-18,2,20,1978,"orig_exclosure",15,44,"DM","F",35,40,"0","0",FALSE,TRUE,"dipo",90.5018089336904
8,8,1978-02-18,2,NA,1978,"orig_exclosure",19,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
9,9,1978-03-11,3,11,1978,"new_exclosure",2,11,"PF","F",15,7,"10","0",TRUE,FALSE,"small_granivore",24.4870121320489
9,9,1978-03-11,3,11,1978,"new_exclosure",2,12,"PF","M",14,8,"100","0",TRUE,FALSE,"small_granivore",27.0663539374619
9,9,1978-03-11,3,11,1978,"new_exclosure",22,14,"DS","F",47,133,"4531","0",FALSE,TRUE,"dipo",222.844026566197
9,9,1978-03-11,3,11,1978,"new_exclosure",22,21,"DM","F",37,40,"4844","0",FALSE,TRUE,"dipo",90.5018089336904
9,9,1978-03-11,3,11,1978,"orig_exclosure",3,23,"NA","M",32,232,"4510","0",FALSE,FALSE,"other",338.242561909173
9,9,1978-03-11,3,11,1978,"new_exclosure",2,25,"DS","M",54,153,"4633","0",FALSE,TRUE,"dipo",247.531708556524
9,9,1978-03-11,3,11,1978,"orig_exclosure",3,31,"OT","F",21,22,"4518","0",FALSE,FALSE,"other",57.8001914615828
9,9,1978-03-11,3,11,1978,"new_exclosure",2,35,"DM","M",37,53,"4826","0",FALSE,TRUE,"dipo",111.768434661472
9,9,1978-03-11,3,11,1978,"new_exclosure",2,36,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
9,9,1978-03-11,3,11,1978,"new_exclosure",2,54,"OT","M",18,25,"4636","0",FALSE,FALSE,"other",63.616133959869
9,9,1978-03-11,3,11,1978,"new_exclosure",2,63,"DM","M",35,43,"4827","0",FALSE,TRUE,"dipo",95.5462415403459
9,9,1978-03-11,3,11,1978,"orig_exclosure",3,73,"OT","M",21,26,"4639","0",FALSE,FALSE,"other",65.5152311109777
9,9,1978-03-11,3,11,1978,"new_exclosure",2,74,"OT","F",20,25,"4634","0",FALSE,FALSE,"other",63.616133959869
9,9,1978-03-11,3,11,1978,"new_exclosure",2,75,"PE","M",20,28,"4638","0",TRUE,FALSE,"small_granivore",69.259729318276
9,9,1978-03-11,3,11,1978,"orig_exclosure",3,75,"PF","M",15,8,"110","0",TRUE,FALSE,"small_granivore",27.0663539374619
9,9,1978-03-11,3,11,1978,"new_exclosure",2,77,"PE","F",NA,29,"4508","0",TRUE,FALSE,"small_granivore",71.1067394489141
9,9,1978-03-11,3,12,1978,"control",4,16,"DS","M",49,131,"4864","4513",FALSE,TRUE,"dipo",220.325994010241
9,9,1978-03-11,3,12,1978,"control",17,21,"DM","M",NA,39,"4872","0",FALSE,TRUE,"dipo",88.7995411482622
9,9,1978-03-11,3,12,1978,"control",14,24,"DS","F",NA,116,"4540","4677",FALSE,TRUE,"dipo",201.120230609569
9,9,1978-03-11,3,12,1978,"orig_exclosure",21,24,"OT",NA,NA,24.05599577,"0","0",FALSE,FALSE,"other",61.8058765978623
9,9,1978-03-11,3,12,1978,"orig_exclosure",21,31,"PF","F",NA,7.899749373,"-1","0",TRUE,FALSE,"small_granivore",26.8115703456281
9,9,1978-03-11,3,12,1978,"control",4,32,"DM","M",35,43,"4641","0",FALSE,TRUE,"dipo",95.5462415403459
9,9,1978-03-11,3,12,1978,"control",17,32,"DS","F",NA,142,"4880","0",FALSE,TRUE,"dipo",234.060713554663
9,9,1978-03-11,3,12,1978,"control",4,33,"PF",NA,NA,7.899749373,"8100","0",TRUE,FALSE,"small_granivore",26.8115703456281
9,9,1978-03-11,3,12,1978,"control",4,42,"DS","F",48,141,"4886","0",FALSE,TRUE,"dipo",232.823385949575
9,9,1978-03-11,3,12,1978,"control",11,43,"DS","M",53,138,"4388","4680",FALSE,TRUE,"dipo",229.098149462921
9,9,1978-03-11,3,12,1978,"control",11,44,"DM","M",36,43,"4689","0",FALSE,TRUE,"dipo",95.5462415403459
9,9,1978-03-11,3,12,1978,"control",4,45,"DS","F",50,124,"4889","4514",FALSE,TRUE,"dipo",211.43580339025
9,9,1978-03-11,3,12,1978,"control",14,45,"DM",NA,NA,43.52721657,"0","0",FALSE,TRUE,"dipo",96.4235104463235
9,9,1978-03-11,3,12,1978,"orig_exclosure",21,45,"OT","M",NA,24.05599577,"4676","0",FALSE,FALSE,"other",61.8058765978623
9,9,1978-03-11,3,12,1978,"control",11,46,"DM","F",37,43,"4882","4681",FALSE,TRUE,"dipo",95.5462415403459
9,9,1978-03-11,3,12,1978,"control",17,47,"RM",NA,NA,10.72923441,"0","0",TRUE,FALSE,"small_granivore",33.7317456341568
9,9,1978-03-11,3,12,1978,"control",11,54,"DM","M",36,46,"4382","0",FALSE,TRUE,"dipo",100.503373641219
9,9,1978-03-11,3,12,1978,"control",14,54,"DM","F",NA,44,"4426","4675",FALSE,TRUE,"dipo",97.2079476020466
9,9,1978-03-11,3,12,1978,"control",17,57,"OL",NA,NA,31.12671977,"-1","0",FALSE,FALSE,"other",74.9829086817215
9,9,1978-03-11,3,12,1978,"control",17,62,"DS","M",NA,142,"4645","0",FALSE,TRUE,"dipo",234.060713554663
9,9,1978-03-11,3,12,1978,"control",11,73,"DS","F",NA,132,"4845","4678",FALSE,TRUE,"dipo",221.586202550956
9,9,1978-03-11,3,12,1978,"control",17,73,"OT","F",NA,15.53456221,"4646","0",FALSE,FALSE,"other",44.5232163703282
9,9,1978-03-11,3,12,1978,"control",17,74,"DM","F",NA,43,"4879","4648",FALSE,TRUE,"dipo",95.5462415403459
9,9,1978-03-11,3,13,1978,"new_exclosure",8,11,"DS","M",49,152,"4543","4670",FALSE,TRUE,"dipo",246.317323786337
9,9,1978-03-11,3,13,1978,"orig_exclosure",15,21,"DM","M",36,48,"0","0",FALSE,TRUE,"dipo",103.763161232581
9,9,1978-03-11,3,13,1978,"new_exclosure",8,26,"OT","M",15,29,"4669","0",FALSE,FALSE,"other",71.1067394489141
9,9,1978-03-11,3,13,1978,"orig_exclosure",15,26,"DM","F",NA,44,"0","0",FALSE,TRUE,"dipo",97.2079476020466
9,9,1978-03-11,3,13,1978,"orig_exclosure",15,27,"DM","M",35,45,"0","0",FALSE,TRUE,"dipo",98.8602380143538
9,9,1978-03-11,3,13,1978,"new_exclosure",8,32,"DO","M",35,57,"4668","0",FALSE,TRUE,"dipo",118.037066617257
9,9,1978-03-11,3,13,1978,"new_exclosure",8,51,"DS","F",47,134,"4847","4667",FALSE,TRUE,"dipo",224.099488446291
9,9,1978-03-11,3,13,1978,"new_exclosure",8,63,"OT","F",16,35,"-1","0",FALSE,FALSE,"other",81.8772598057385
9,9,1978-03-11,3,13,1978,"orig_exclosure",15,63,"DM","M",37,48,"4378","0",FALSE,TRUE,"dipo",103.763161232581
9,9,1978-03-11,3,13,1978,"orig_exclosure",15,NA,"DM","M",36,46,"0","0",FALSE,TRUE,"dipo",100.503373641219
9,9,1978-03-11,3,NA,1978,"orig_exclosure",19,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"other",NA
10,10,1978-04-08,4,8,1978,"new_exclosure",2,16,"NA",NA,NA,162.5347738,"0","0",FALSE,FALSE,"other",259.013252088968
10,10,1978-04-08,4,8,1978,"new_exclosure",2,24,"DS","M",NA,153,"4633","0",FALSE,TRUE,"dipo",247.531708556524
10,10,1978-04-08,4,8,1978,"new_exclosure",2,35,"DM","M",37,49,"4663","4644",FALSE,TRUE,"dipo",105.380274719703
10,10,1978-04-08,4,8,1978,"orig_exclosure",3,41,"NA","F",32,182,"4661","0",FALSE,FALSE,"other",281.945915474252
10,10,1978-04-08,4,8,1978,"orig_exclosure",21,41,"OT","F",20,23,"4683","0",FALSE,FALSE,"other",59.7596635079572
10,10,1978-04-08,4,8,1978,"new_exclosure",2,51,"DM","F",NA,31,"4664","4662",FALSE,TRUE,"dipo",74.7538451814357
10,10,1978-04-08,4,8,1978,"new_exclosure",22,54,"DS","F",49,116,"4657","4451",FALSE,TRUE,"dipo",201.120230609569
10,10,1978-04-08,4,8,1978,"new_exclosure",2,72,"DM","M",35,43,"4827","0",FALSE,TRUE,"dipo",95.5462415403459
10,10,1978-04-08,4,8,1978,"new_exclosure",22,72,"DM","F",35,26.39257813,"4417","0",FALSE,TRUE,"dipo",66.2557582141462
10,10,1978-04-08,4,9,1978,"control",11,15,"DS","M",52,131,"4388","4680",FALSE,TRUE,"dipo",220.325994010241
10,10,1978-04-08,4,9,1978,"control",17,21,"DM","M",36,42,"4872","0",FALSE,TRUE,"dipo",93.8748452722046
10,10,1978-04-08,4,9,1978,"new_exclosure",8,25,"DS","M",52,148,"4543","4670",FALSE,TRUE,"dipo",241.439627806472
10,10,1978-04-08,4,9,1978,"control",17,37,"DM","F",34,42,"4881","0",FALSE,TRUE,"dipo",93.8748452722046
10,10,1978-04-08,4,9,1978,"control",4,43,"DS","F",49,121,"4886","0",FALSE,TRUE,"dipo",207.587545628344
10,10,1978-04-08,4,9,1978,"control",11,44,"DM","M",35,44,"4689","0",FALSE,TRUE,"dipo",97.2079476020466
10,10,1978-04-08,4,9,1978,"control",17,46,"DO","F",33,55,"4423","0",FALSE,TRUE,"dipo",114.91700096632
10,10,1978-04-08,4,9,1978,"control",4,47,"DS","M",50,133,"4864","0",FALSE,TRUE,"dipo",222.844026566197
